,signature,type,source,tokenMint,collection,collectionSymbol,slot,blockTime,buyer,buyerReferral,seller,sellerReferral,price,image
12,3DgqAkK8naSUrN7tE5xnx7Txg8x2i3K4JCXZyQpApGhoUGZ8RUenW1VQcgg7v8HuVFWkSchYb1mSyT114vAMJNSa,buyNow,magiceden_v2,BHVP6vqEbxh6Rxfmng27ontb1E3aD2zvcDzXogSSKfFs,solana_monkey_business,solana_monkey_business,131207647,1650848059,FAPEZ22gi2Gu6RaoqaxvvLAQS4ougEMvWcjaYKzNc3mp,,7BcrB23RxHDHUMUY3n4G7hoxDQm3s1XLunBd4QxnpNJ2,,175.0,https://arweave.net/T-kUF6mB2gtS8wbZ2UhemPQFlU-ld9sOFuYxIUJr_Aw
13,5NVsEawTyhVB6RAnAr37piP4qL6GTn4ARMm4k6oSJacsWqYFbTscqVTA5rBagFZtD3yvGREFQHattzBcBCmh77GW,buyNow,magiceden_v2,3XMSZCngjzAHz3qEFiJQSpsQh8huu4q31ztL6YQb4KNZ,solana_monkey_business,solana_monkey_business,131172996,1650824440,BaBYtA5BBB5Gs3KHBnuex9jKwPZ7snmohmuUuEVRU1LN,,Etks8yWemmNsnS3r1s8CmGDqkiW55iepDvHkB59QrgNq,,230.0,https://arweave.net/32kY2ZtAehUfchDAvMbXv5r-h17X16Bp1tAjEVTp6NI
14,tGdSLY1kXakcLTcU2nZ16CY8eSVMp1JsDTPrNfSrdUbmEThaT8crCqjYFHsEzwE6xTfY7ZKkjufjMBAEcVhFdt2,buyNow,magiceden_v2,4C863a2Aw29CBEbUYL1dQcWwxmjRCbrTYMz1tgVu8ZE6,solana_monkey_business,solana_monkey_business,131040800,1650745520,4uWR3QNdBwXgtKS4eVT6oF9GZXv6ntwtYChKexQXGUw9,,C7UBMCHAMYr6rsvdaPioWFbokmHnhE2UouueegojzECF,,350.0,https://arweave.net/GcvvcP_mN2aafz5jz3VzQ9cxqnQTJ2tEiDkcTx69Z8c
15,5jbqRbHQKHqKEDTHxXMp1pgy1SpKTjYL2id8FXM2E9HZqnzJXhP6ycYy5AxBe45D2JBfBggkhGty1FiQVEvHbCfo,buyNow,magiceden_v2,FobKjD5dJuZ5xy8k53mus3RVtknYUu4XQuUgy4j2uKje,solana_monkey_business,solana_monkey_business,131001166,1650722079,AthFX4REZEFQCNXePxbiRz46SgVQfsMY2jyQrJD2ANo9,,AqwcN2rVLNx6Qx4tp4rxgtFPsXMrE7QWRbD72BbeApjb,,220.0,https://arweave.net/77UYqqZ7eT1ut0aIFquq7una6wbNFwFWmUOPd6Mrt6Y
16,4sn6VXhhskzcdLc8W6JLeDQqEk4HFAeY4FkrY8KyCBNfWc6qV59Y21EeMmsLkGYfTcVtkGcqpFxknZLNeGtnwwv7,buyNow,magiceden_v2,DcmxBHc8zmJpgufQRP1oauqcwfAxcEABNDpsDfvT8dhG,solana_monkey_business,solana_monkey_business,130931073,1650682035,5KnvN1GgEZCuZqDBKoVdcprtHoquGYJuKqU5oGvtkcYN,,AqwcN2rVLNx6Qx4tp4rxgtFPsXMrE7QWRbD72BbeApjb,,220.0,https://arweave.net/t55FBX7GgPLHH9mt8XOhQ5QLHfnbJftIG0UWXNx5shA
17,5Wm2fpAWt74iP3KD3HuUe3895d7aDePJVRmJFMrPdGHK82mCK3L9g1i1RLG9XnkaMGgfYWeoW22gS5K7kzYfW3tm,buyNow,magiceden_v2,7yuiSDYJwVjYzX7VZuix7cGFrDJYt7r694tCpZiTMj7c,solana_monkey_business,solana_monkey_business,130461990,1650398378,6MdMpaHxww6jnMdK55yHUtJZ6ByeB8okxBr1tJDxzqyd,,G4ZWv1aug4opta9d3QveNFoXJQpc3CA8c36cr3XoJGQr,,332.0,https://arweave.net/gvy-FZahJDpUBH5w3EJBjb9qL8cfXucFg5Z04aOw7XI
18,52snegd5ZjzWJKCn9CVwFjFQitqR6typM9UnWTsihxWAhHbqogs5heVkNyLmWJ6yrBVnN9VU9LiycSHaoYY89Z8c,buyNow,magiceden_v2,9UF7iK7FRTHG5L3D8pV9rvg5w6KtzhsU5CRqMn77ehMx,solana_monkey_business,solana_monkey_business,130166091,1650212829,12Svp12atXuqz7DWUUeqUm9m59bNAtxWqnD2syrbPxSo,,4dkUHYQzCK2s4BdwUurbT8nzEAoj82qHTpSPURoMyyAM,,209.69,https://arweave.net/1hCu2YmbMyL_SIOyfRgWspQnTeiXSkpD6ATbh_9qMBc
19,66nxFYa2q4mFS3VWH3J8eRPEFeVoGomN9P9ih7T7DyiZEqeVg1ffdnaz4m1uMn6TA9HVrpM7f294mpKi9V7bN3MQ,buyNow,magiceden_v2,DEdqA4pwoffHwWDAD5KdJEQANtWntTS44RKKbvMQ119x,solana_monkey_business,solana_monkey_business,129979515,1650101958,A9QdyynWhxu4DhEQvtoWvazfDkKrtQZWPgQDfo9oSKx6,,9VwnBfzENkTU6kvfmCJibyshtbCfNu3vm8346yzT9HU1,,239.0,https://arweave.net/-ynmkcsn6bDIvyhWSEga6IrecYCTI-3VfuuWNMBdwvA
20,3K7dEvWDiDqkC7hGbaaHB7GanqXvyFWXeVb6r3KdpD2DGLg21pgKNU64R4ET8kfMYDFGQQRfvtuNo7BrvZK4CNZg,buyNow,magiceden_v2,ERamJYodxjT1NrmTcR4GRjc61QP91G7LsbFLL7oGE9Dj,solana_monkey_business,solana_monkey_business,129844237,1650024261,HGEj9nJHdAWJKMHGGHRnhvb3i1XakELSRTn5B4otmAhU,,4babG1yDywLJdXvM83dJqaKvD2dmULdDe79aoMcqfAzC,,200.0,https://arweave.net/jKwO-sJYrn6iIpDvohCV2hKBIa6bDNTe1Gs1CXRqmZ8
21,5RdjbvfhsCJ7yUr2P2nHerwqLiRuCJQ6E94ZDVC7QiDMwCMqD5Yj3GuafP5G59mpS4PHD6NdXzV2KPGvwreVd2Pp,buyNow,magiceden_v2,Ev8dUyeN9JCYpWVP4jhjKZmcnk4KbsaMKh2TKZwFnzQk,solana_monkey_business,solana_monkey_business,129837522,1650020439,CLLXPZtT4wMvPLDVGN8RoNGpX58pLyfAn7kvNLYVVpcZ,,VVrKnUKW24Q8QT9kJdS3XRhGHXocAfGozNStDHNJ7Mr,,200.0,https://arweave.net/hfKuaHQCvaRi1p80bg7bPfyE1Q9e07gp2NILMK4KNjY
22,4LAjNyRusDZ8DvL66GPJ6Dq2hnSqaR13MnHDe6Qd4YpM9VLoq3SAnYXera4GDZHiHKQmXwi8GzotPJsDvqUQP75G,buyNow,magiceden_v2,BmtvR19DqLc3YCyEyNtdurBj4XENmjBgUgJn8EeCk55o,solana_monkey_business,solana_monkey_business,129744172,1649966225,7t2kMM4L3REDTik3xrr2LB7f7UtrjNGvLUHj2C3tKPCv,,DLVhvDsNFsBgrCAUd4VBFNkwADb6ERgNoz71HM8kEWrU,,260.0,https://arweave.net/hNnST-8LyBZZuOSksZzTwRy8nOx1FaXbdKQfWs9WhsE
23,58KfQA6fxQPKEqQbH2MycPAeDCua8d8xVfEsdz7DwpAYeC1mKsuVT7hc6DaT1HSjiWLW7wh8b4CLfboYU8AxXxnL,buyNow,magiceden_v2,4yQXW92mmF6VgLRdsXoM5AjQ41sATbGkNwBmjc4VjY8A,solana_monkey_business,solana_monkey_business,129607371,1649885367,7ndsKhbAX2ZdAw6hMdxVH6MNDUn6EhqPNBkhTtjiArfx,,HFAEQ8C6rFvaY3p19AaqqEr1oL5bYmgT5JiWxXBf5czc,,200.0,https://arweave.net/7En-exGeDtQ4yElS5kZCyuOrkpb5ieg7uwH60uwhfPM
24,24baqMHyPBougVVKCn3YoGFvz7TbtsS576xEmwvRdXZsESM7Z17eVG7wHCp8WwvYkirTnYEfQP7uYN9a198fSwu6,buyNow,magiceden_v2,3PBKtMijNYfPhPUaFJhP5YR6crhBwSjHzucd3J2yujyp,solana_monkey_business,solana_monkey_business,129607370,1649885366,7ndsKhbAX2ZdAw6hMdxVH6MNDUn6EhqPNBkhTtjiArfx,,ucEcFZcrxLmMEoZHRuqhQiVLkKT5TdxrM3abEb7CL3W,,200.0,https://arweave.net/amDWzQofvM2rG3WdkvpOduA8QXpo6G-BtGURJ4xnh_U
25,2QQ8ussUpowTPTZ88y5PsXa2iAXC2ptQ2mmGa6PGofAm1ScAjs4w1x6qEnEr9F5Kd8yHMMQkPz5H5Tdop2he8ReU,buyNow,magiceden_v2,8sHEt3RyDFRV2mom4W74M4ESmt8qt3dmvWWXtfEnfCoo,solana_monkey_business,solana_monkey_business,129607285,1649885320,7ndsKhbAX2ZdAw6hMdxVH6MNDUn6EhqPNBkhTtjiArfx,,GHHkWuoUrAsuf1n8Y2GFozQxxv3LSr2zU9DWwKmAGTG9,,200.0,https://arweave.net/ZXeWFOxuU3_CTvHZqeleniMiFVTqZfmDm3L9DgWXJ64
26,C3GajKw3Kxe41tykHPfzNys2sZZhw6UfwdRRNJ1ziPzwXNL9D8T2z6X1AX6nNfYF21APUg3ehqigPZKei2S4bpv,buyNow,magiceden_v2,6Zg7sQuvz2Rpa4ZemRN4AumMnvnKUMMLoxbrMM1Xjfd6,solana_monkey_business,solana_monkey_business,129440219,1649785712,8oELqWwAAPois1ekoUaWV1aGD8zx3cgaUJCucy3CRXU6,,8hVKgBWuqaBXGCs6MYepBQvx3ts9fDZzhWxSznMMNors,,219.0,https://arweave.net/nAgbSuYBtHTBLC28l--2WLVykSHHPERkyuBnr16sqZk
27,3zfxTUG6jVMwvqs4CagwGSocmXtjKnu5rDkL4vmTtgyc148PmKWUXwhwsWeEbnSSsXha8REpAVu1Dkb9HexuGXoe,buyNow,magiceden_v2,6AgA3NMWKKc9ksvfzAjFUP3xyMuryDvvwt7nhEDDbSdt,solana_monkey_business,solana_monkey_business,129301585,1649705450,E62Aq9dKX2YiujojCYG7J6aSMy8Kp7KUafoAMVAa5pRZ,,9BA2dqTMmwCshFDSs64ksA6kmzPQobvsK3R55nKHG8Eo,,240.0,https://arweave.net/WmLALlIWGTMyistmDARJcMFW_kMIitiiabnT5YA-dkk
28,4r9DaPvr9PeFVVJxDvUX8B85iXPeJJPUUHZ2HdLzZPGVg9j372TuhJ8BwCk9udWQNNexpSHr6wrcTzjaqUA6LYcS,buyNow,magiceden_v2,FBnyVQMueDdWYjrSpYFDz4KWvhVW51rbXcrV7xzKHqZX,solana_monkey_business,solana_monkey_business,129075837,1649583896,AaBVVs8XQf1ko51bBkdJq9yH7JZZ69gmmqU97gqmRJ7w,,6GSYfxywKhQpQLqc1rbxdtiovDezn3Cpcs56Kn3PC43e,,196.69,https://arweave.net/G7VbYY9nqK7OZ_x95DsZAq8st8ldmzQTWpD4yzjYKK0
29,5PcUu8ontWtyya4wf4tUMiXJxnai8RUQ5zG3LLXfi5w52Gnj1roFKCHq9o8Ei5ZFqJEjVu3cEAKt8swh8fN4wdKf,buyNow,magiceden_v2,GHWUNT9c1QxYd9rZhwSbLUtggd8x2kfohp4oGd52pNVB,solana_monkey_business,solana_monkey_business,128734153,1649392128,DsNudocKRZxcgdiWtx7qgX23dC3tc8YJp6GyYBXgPRzd,,n71wBuyNrVH8NWu9m4Gnf3PBfUgqgzGGKGd3S99QdiX,,250.0,https://arweave.net/4xeuN8JbioTn7stTdPnWJBVvapP2rKBH2nhqrQjSTmk
30,2cU4Ce8zcAqAbTFdh6K3RowTeJTYGik4otqJUErQybnFZyoyw5raUzpZTgRqSLPpBt1ZJYrxKZvcRbsHk8waAWsb,buyNow,magiceden_v2,953G5ohCTFsufzbgWkVggXwyaWubuR1BCdAk3xfpYas2,solana_monkey_business,solana_monkey_business,128551342,1649286763,D9CYcUKbPRqR4e45xVN5wGPNtHxwuvwen3zM19XxhxR2,,kXsgQVop8DkL75AfPG8Zrx7WyoYaKcZpC3L9hePzVXq,,240.0,https://arweave.net/e9zJpIjvPr0-71CNdTw3BS7fUDNwZm8_Q-tYB1APNi8
31,238SwNPS3t7faSETv7bhMhttXddmL48mAXqCUgMP75RCYmsow4sjdRUR5QCShLCwCVV6KpyPBxxrW7QBQiqxNa9Q,buyNow,magiceden_v2,Ecv5kv4JZzsBHYyaHeqJiDHHnzBWhhEgpZjkMZoTYjrD,solana_monkey_business,solana_monkey_business,128498860,1649253299,JAbSDQQLtUpfrNnpXpbVeeU5FCprNe3YWSkGgnvfR2fL,,BG1DpQz58A9u3pAhXzbPmdcZEkhb7ZJm4NVNH9MEyXbB,,250.0,https://arweave.net/8tYpjvmaa6HFsCuQCxobBGbkDmjsg05iijjbnO6fpYg
32,5bDcaPJP2wrWZcvyTk1ejp3DAhYxLdw9jJh4YC7LYJr5GG5QzhcajNvD6QAkqa7y2dr1EjQapHTRKVjjsHmzVLNc,buyNow,magiceden_v2,6vxE6Hyxi1dfywZQy5HakjVNMFKWLNmgArSjXQ53wg8X,solana_monkey_business,solana_monkey_business,128411749,1649205622,EatSzWzfeo47TKCVQn6khv3qgWA9oKg28sfHcA4wsBZ1,,BG1DpQz58A9u3pAhXzbPmdcZEkhb7ZJm4NVNH9MEyXbB,,280.0,https://arweave.net/UP-Q0NeiRl0C5RDU_pKEB_cG7LNWMKHPykR0EuwGY2Q
33,4pg6zWW3xRt2gz8eShoEC7bxvc8UxFSR8rzZkcKgkKeV8tr4dxHb9ZUSYXw9UNeTsCEgyMTKeby2fhGLGFgDFMu,buyNow,magiceden_v2,5C3sMdL7pKzyYS8dzCixQP1723Tpa9ujfnjzoqVNFh8J,solana_monkey_business,solana_monkey_business,128405268,1649201857,3QpDqgCk4CvhG5hBcp6Gq6RGk2VM22cK5WW3KVe8opW8,,CxQuz6tpDE3aPAkTCD9w1SY56Cwo2BfmsKBjGWedRPRK,,267.0,https://arweave.net/L8Jkf3Oze6saZv2C7En2eCpPtdry1Vqb_lNjNbaWJCY
34,4JnaagRysgu78iGaATMQexvDW6i6W992vcdka3WiZNp6kMwrjYYwYRNxR3cCjUqvvEUQJxbcMurfaEhS44mF1a8m,buyNow,magiceden_v2,EidjpaBBBj7xmoYtJ21BKJa9Hd1Xu6EzY6bnRChsTmA3,solana_monkey_business,solana_monkey_business,128394939,1649196019,7brkSXpBozDDuBorwZuAuHNvfHpReZpvsdD56YUc3Xf,,7Y2S3qvPhiBd6zCW5b2bu1W4yZ5pMF7z2vqxkt8zEGrB,,255.0,https://arweave.net/f4fk_OAHsEUeLpq716CYnUHzc7xg6pg49jvK6waIAkA
35,55JZ7r7Ds2zB591yYBpDVGNpHMbYzVaE1CANMTqMqQmvS337E8FBVMuTjY7sjBcZ3wjFiMh8nGR9hi8DUb5RhmMG,buyNow,magiceden_v2,91irdM9M9gV91nVWnehrTkjmoZxKK7cP2ULs1TpRDjiP,solana_monkey_business,solana_monkey_business,128394523,1649195785,H2inWN48oKwk1aBjGRGcKsfFFjPBvYbP1QRXzJaC4dwh,,CVLeiLMDJ3QMgAimDES3L9etqAj4YyuL4FsQsAKusXLW,,235.0,https://arweave.net/PosFfwRH9zkC7Uaztnypk9H3APfT9EQE1ycaV0QIGhk
36,3HrZbgR1teUGbwa4kKUwiqov9PnU16QJnpW9yJQjdpr26fUoJMb9fvmkfsxRDkxFvVeShKHWgpGwRWQS4FeD4yHr,buyNow,magiceden_v2,GBTz8ry2XKnvTshAA7oqtZfPPBm3ZsLxtEDQsj9qf2JB,solana_monkey_business,solana_monkey_business,128305579,1649145632,GF93RedRVeTUcfeLtiEajcHMXApbg5JEACKkQYbDGgsL,,6CkoU4m27Lw3yyUugj116DthmrbNhmRgsC4jMCiRUchj,,234.0,https://arweave.net/K0k3s12PODVAcORi7LaeT8Ryv0s23R49m9f25eeJNGE
37,3es62QDwkZWiEwpkoCjQyHNQSXHhWp8sh7ZZGFXVEt5JRQcHpKNKZpExBYCTwXH8mtN3f5jzLnkL4z6PcoHBRKvc,buyNow,magiceden_v2,FYG5MeWRAxcRYxMXKHDwdT7atTJmwP7tyVjJpmAjokq5,solana_monkey_business,solana_monkey_business,128305481,1649145576,GF93RedRVeTUcfeLtiEajcHMXApbg5JEACKkQYbDGgsL,,6CkoU4m27Lw3yyUugj116DthmrbNhmRgsC4jMCiRUchj,,234.0,https://arweave.net/oGhiX3jxVl9k_YrgLpb1nsFiOPBAzfQ6CZt14p97Z4A
38,44XSTYQiErPduVfAyq8SCPbFDzdZWpeswTgpCNnZ5x6BuYNEnUvGyJ1uXp9SrdyVgLhcRjPcVxZMBjxv6gagxpaF,buyNow,magiceden_v2,BcJhdcco5tqc9ZpdEXUoUAqgcK8yS5cTz95vpNeTQdF,solana_monkey_business,solana_monkey_business,127932077,1648939673,FNQzefNBecnJBt5pEB3dQfadRMxoxtA5qQb8bVfxKLgi,,J343yFmdZRV1SrG47FiA1JhcTaacdADD5qRhgU6sFnHE,,255.0,https://arweave.net/THLXgHKwXWFfjB5A6INzpjSPaTPtP9DoILlhyJHsUP4
39,3Td1SohCkErMwEB4opcFGkNQpfi5QMVUCmq1wJsmnzagA7NxmaJopFjBbuehwChWbHZWMJYEYsC1ARPeEReiMaJs,buyNow,magiceden_v2,2SwfPEhguyV5e9qEn2CA4r7vYyBWd324jpqmdXe1fx6E,solana_monkey_business,solana_monkey_business,127825787,1648881531,9p5B1ECd9qoamABVdiPZmWmQUrfmn39ASu1fWsG4tnds,,3hKQzGPW7E9Q3TppDZ8koVAjsbu7KSPtL1Awi8uhajqF,,278.0,https://arweave.net/DdeFfrh1lMDzg77o_CDtqQKKNEsUMVLxEiHswIWjOYM
40,57M9VdknmCAU7NFYL51kUhMSsGMC7LwYh7JZoBmfzpSdWZd1rEXe8tpeb1uw3BnWPJxaE57CZLWeNbz9Va9wDVRi,buyNow,magiceden_v2,E8FnWfiTkhGpjaR3k3rBsrdUwnh9Tavk75EVw8yFVJE7,solana_monkey_business,solana_monkey_business,127778247,1648855778,2nxEq8LhPePN9xaKWbd9mJMzcNuhMc8E9L7i5s7jQDwr,,EgzRJHeqbfYsCL4VBZCsq2ZEpk5M7jzWc4n2N53SyFKJ,,330.0,https://arweave.net/eXbd6DW9vi1axrpgBOEzfwb9YhPtygKUFRv_wO01ZGg
41,2Dacs8jaJPvCpyUJNdtAzR7WfDRD9Mx7DDwmDbmJ2aS1vC6JRwgT6gzUdewPs87ngXA6tg6JSYuHPb7K2kVNwhr,buyNow,magiceden_v2,DTAB12JCRzhEiWqrFxrLcof3zECFZTj4D1WiJq8jds1D,solana_monkey_business,solana_monkey_business,127766114,1648849076,E8wRXPwsWmr8K74zH1HMtLMCsQ2zMdVFhMP3D2X6FEQ5,,75zybCvVJsEuzTUtGZUPYbVjEPL6oG3ABeimDaZNHqJN,,289.0,https://arweave.net/2LrtizreXcsgiXKklFzoPIrVWycjhMUoo2QbVoOBg9U
42,5Sj1ugYeD2sJdVgJAwcu5fnQTa6QPxAQ4GLd4gT5gueGuTs6Eh5GSYvdF46NgGMJHCE2gUuk2iF5cBKjgMgjHEd8,buyNow,magiceden_v2,HxcRMNAT32CamydmX6XzarHP6GxG6pASTkHGpoQzprSi,solana_monkey_business,solana_monkey_business,127765870,1648848903,E8wRXPwsWmr8K74zH1HMtLMCsQ2zMdVFhMP3D2X6FEQ5,,HFu4TWXa4P3B4WVpNN2GH8de4yFKyhwST3EXa1p7kBMg,,335.0,https://arweave.net/bQUj83UZJZDlA7-G64kvOWAOfl_4xMyV3BjYhyLbBAs
43,3ewDVWgJdbqgjj425YLejMBmgGnP1NDq3JSXu6yWx8S3BbMotxroCLwUqs842EUPrznG8uoL9CQKxddAyRWZnadS,buyNow,magiceden_v2,GGnQVnmRm8hjUsrk8vWEVjvMYMWkKfBjiMuU2GSD8Zbb,solana_monkey_business,solana_monkey_business,127584861,1648746703,7cKLbKju3MN5tu6DqFZ3s7rGcgDX64wekPySCRt9vZ7s,,EjRAud8cpdSzw3gd7SYZ9fNKFsJgtioXm3g4bkLry2sx,,274.0,https://arweave.net/nWs1ew2Qny9IW9Wubhyu7zFwz2JR2WwtEuNMp9Kwm7o
44,jTvCqH3riBjgh7DyXjnYHWxsixFbwFV3df3QxqXG8WfXw9mrTUjzH9R8eQVFY8GwppUSMiPpRavj2VrLJgeUKDV,buyNow,magiceden_v2,CboPNRZYw9ps5FmzGQQetLK3KxdNfKdNbb5zbPaWQ72N,solana_monkey_business,solana_monkey_business,127420134,1648655489,5LSAwiz9rhnnt3cMQHoLaetkfcdUafgC2wRy6SaU3bkp,,DLWnUBx3twFRVSS3q8f39hPwb2v1aQcmthJwHimAiGYa,,280.0,https://arweave.net/nZj3k7J8lmmJXpatgvzo6cZoPOrIr6NddUPs1IhMPm4
45,cscJs1TidnFVNq1jzAVfMjAffMFuJDEa824vvveXmPBNKZepj2BqFrBQdY6sHW1DD23aTx2ZjTWnWgte6ZdvE9T,buyNow,magiceden_v2,EtvZkzhDxAScbqeqLyXq2xAxSuem74pj8wXsrZVnVWu3,solana_monkey_business,solana_monkey_business,127416909,1648653588,5LSAwiz9rhnnt3cMQHoLaetkfcdUafgC2wRy6SaU3bkp,,6srWjmkyTXpFH4RHj5VvAbkTbBdPhAGMtmj4ofT5cyfm,,275.0,https://arweave.net/3-3cErVNJlVr-90gdbx95wcNH9Zb8VZO-FoF2pkoQ1g
46,ssv2tgYSkWBbejURUrBTGJzu7Yju1WDEWAN9H9Ujog2FXecZsgWGTkagWYfUqeK33ZciWLxPM4LWKn7Wog9L11s,buyNow,magiceden_v2,9quAA2yv6fSp24pEWLCsyPwFNUWPQ8gTX53rUbqaoBiK,solana_monkey_business,solana_monkey_business,127386615,1648636592,76r1oPW4KfCi2ZL7KxPrPK3P5MhAPSYvdVcuv9CjYYEq,,13bpzqMuRJstF3ijuQN29Gomh8KT6NaSe2KkQcrqCrRw,,333.0,https://arweave.net/frGrnTnCpdY3C9ovyWYWl0mA_eh3AtEN3uwlcCiMFPA
47,jz5PuVaX76BQej32MpRRnBA6RPmppRkqFb8EoDdWStgC2jYqBeHJQ4oKc5SzzwmFMZ5pmJFivAqY1FwtxfHAPsz,buyNow,magiceden_v2,PBPmyJuxQgy5BqXje9vfCnqVfRyYCF3diQXzeDVAd4H,solana_monkey_business,solana_monkey_business,127287563,1648582667,4RpuQEH14ZnHFSsX4NREubZjVjozLM5XM4kFDjXQY337,,79GzNnToLCpPKexwMUCDvygMG1aDv95K9dz3JBZNrZqn,,270.0,https://arweave.net/0-L11-DA97ueatSkc8VlpCzRuvGnVHU0RUgwYtl2bmU
48,4cMhTsn3V28k6pBKLZe8seAUXzXwW1WHdTDApQwACa6vd6rRDK4SzSRG9bCmsfNMhMrDEYgb9Fj8aVGiDwV4x1dL,buyNow,magiceden_v2,8NqBNCA5h2Lszysn9yV8RCmBT3Dr9oTyKVdgDpKpTsq2,solana_monkey_business,solana_monkey_business,127281203,1648579151,AB8dzFZn4friVP5fHyAW7nUv82gFEwodgpZaBcuRaBW3,,6iBkoeW3gVXZWWiSPPkx9EmhxHdSrG6eqmrF9bed59Fi,,250.0,https://arweave.net/21QTYaVhOPf6DvXWtbD0B4S0fd0KGoe-y-rh-QOLYGc
49,37hemk6ZFMSAWo28uZ3DHS1F4z8XqMPjC6NBst4nKCYyY4H8BnDwgx86ciKsJhEDUjYr7CqD41r4NfxVjEwXJHZ4,buyNow,magiceden_v2,2rAn8NfZcH878TnbQsdCS66rs22WDgbSc4CoouCkuKkE,solana_monkey_business,solana_monkey_business,127013158,1648434052,D7M2CRC1RFbxGemnEgXiv3uXowGnvueYRSXweM8tU4zd,,HJjbn5cNbMwSptBrQNTBYcCVpRcRpy5SatynNEpM7tvp,,250.0,https://arweave.net/kGaz97ysF6d8qDD8c065JFcH92E2WZmXgqRe0yStM58
50,2eu8566kCqVCqJD9pcGsPDh2hwQ8Q9AVeve6GavQTvovCtuq38wjdHqKicq7uqhXwp6698UtniFiK5vLefnaKv7r,buyNow,magiceden_v2,2V6M6tucRgZiaXh9gwoUphTiMkY2f4PaKViP199dJZ1L,solana_monkey_business,solana_monkey_business,126838597,1648340278,5QdfLz9GKDyU5iSmRB7HYmpuMJaqpuTS9up1fDNCZCha,,HJP89177GEssTtMmC4riQa1gKK3KSHtS9MPHJVQ28b8F,,220.0,https://arweave.net/ES18bl9Z-EQwwcFeVrni8JzViFYh_D7Rz88d3_IYo5E
51,3NjpAJW4R7i1UmGAdJVgQSp1pG1fuWYxFhXZhrCRpWJ2Kqt1L3DJgDeFwjy154weYWKZJM6FQBDs9FxjDxUGazFT,buyNow,magiceden_v2,BmtvR19DqLc3YCyEyNtdurBj4XENmjBgUgJn8EeCk55o,solana_monkey_business,solana_monkey_business,126833215,1648337344,DLVhvDsNFsBgrCAUd4VBFNkwADb6ERgNoz71HM8kEWrU,,CseAya9wCstELjqnnN63tRvpjPUFYwrNFFTkV5wCWAnf,,255.0,https://arweave.net/hNnST-8LyBZZuOSksZzTwRy8nOx1FaXbdKQfWs9WhsE
52,2oi7wERjj4YfPY8HtiqwXra1FiKBmcUHnthrXCm1hRt197M92JucZ54vZkWU7sGY4bNbohtxZczNAmqQYuhBTt8H,buyNow,magiceden_v2,12V5jQKKYqtSduKCM5WuMH6s3efc5v3okKqYo7sv4nLb,solana_monkey_business,solana_monkey_business,126827314,1648334093,9Be37npkkAwpwPzjLnDKt6opz5fSuYHriykYXyMeAyad,,89onbrKkwf6CYVdNxFj4Wv4jASZtyJcY7NihKdeuXbMG,,219.0,https://arweave.net/6myflY95AGgXUJG4NxJvcK-hhNjR3WcxXm18dI8yzi0
53,XjXnAC7bKhW1udqCMWtMndd1husJgLpazyB3GhanKZBCtx12A1XNTsd17vSLnta7bv5nrHvVpEr1ADTdkgaoiuR,buyNow,magiceden_v2,491t8XgQeD3ytpcQcUBbYhqdHm1F3rRoKrADVAvZ4Bu4,solana_monkey_business,solana_monkey_business,126791084,1648312334,kXsgQVop8DkL75AfPG8Zrx7WyoYaKcZpC3L9hePzVXq,,3vnDhqKYCWMKjAe9Y6K5d4NCz9zuzTarGX1mjew5Ca9c,,220.0,https://arweave.net/47S7ntpoYospG7xDlYWdQomDcPXNHGX0V3kXBvrp0rM
54,ostCiW2PbXGwCWwjW4nba5m5xiLb2DPhWmBU7cvxi4jamHp6NLEZNgXkbkpqdsruVDQ3rJHryH9BpWEGnadPcJs,buyNow,magiceden_v2,4QSpcwjNL7R4SfHm8YJVH5Q4k2arnRufjxUkT3tbaWa5,solana_monkey_business,solana_monkey_business,126695169,1648260597,FjhjPdG6P39UWTCHZHXhwe5basMCdsQdx5sDCHg4MbhS,,FZRfzVkkbT48L7tayJEyWTREzDC9YvzEGC9sv3E6tjQm,,204.0,https://arweave.net/LuKcUHXxOydQ9iLdfhgnsA61fqYxFh_xZdF7QSXb8PI
55,34u9hYZDy7AmhoFT9omCaBvm1fcogWRygm3BMQ6r8pnGUkhxsb2E2R4ejuTVqNUkat2eeMpq5cyQSiFdwy9vVj7K,buyNow,magiceden_v2,E2AiAoUn8MaixJdQoxRVnk9cd4qJjjFxLFYVBwHvkY2,solana_monkey_business,solana_monkey_business,126695149,1648260586,FjhjPdG6P39UWTCHZHXhwe5basMCdsQdx5sDCHg4MbhS,,DcnXomjCPX7Y8PH6niSj5qEvJd1vUYVdQe8QZMwzVS8g,,203.0,https://arweave.net/qgyZ0HWd4A5HOFERwcGElr-TGfTtyn7glsVA0U_59qM
