,name,Background,Clothes,Eyes,Eyewear,Fur,Hat,Mouth,Background_rarity,Fur_rarity,Mouth_rarity,Eyes_rarity,Clothes_rarity,Eyewear_rarity,Hat_rarity,min_rarity,max_rarity,mean_rarity,factoral_rarity,rarity_rank,id,tokenAddress,collectionAddress,collectionName,imageUrl,chain
9245,Okay Bear #6873,Warm Grey,,Tired,,Tan,Flat Hat,Pouting,0.1227,0.1413,0.1231,0.0454,0.1965,0.6672,0.029,0.029,0.6672,0.1893142857142857,86.44762675555431,9246,6873,GA4pUvLQmXFGw6pQLFvATh5VyNgHc9qd3o44hKMxkpyq,7ttWYWpc9H9NUQnEaH64qWLwXcHMYwFBu1WrtwjyAHC3,Okay Bears,https://bafybeihyi6t6dbwwv4ldxjp2zmkkvdfmyqtyrrayrzchyvnfo5d2y5np64.ipfs.nftstorage.link/6872.png?ext=png,SOL
9246,Okay Bear #5165,Purple,Okay Tee,Okay,,Grizzly,Bandana,Okay,0.1187,0.144,0.2305,0.2023,0.0273,0.6672,0.0424,0.0273,0.6672,0.20462857142857144,86.36433605160636,9247,5165,DUysxNQGMYLnVvRhiyg91PbBaTvD8NPgVnydPB3NHX49,7ttWYWpc9H9NUQnEaH64qWLwXcHMYwFBu1WrtwjyAHC3,Okay Bears,https://bafybeiagyjfchncgmvgb4giq3jhoobxq76fpmpklbip4vvlgna7qcoiqnu.ipfs.nftstorage.link/5164.png?ext=png,SOL
9247,Okay Bear #9338,Cream,,Disappointed,Aviator Sunglasses,Dark Brown,Pencil,Okay,0.1326,0.1268,0.2305,0.094,0.1965,0.0409,0.0379,0.0379,0.2305,0.12274285714285715,86.32876667640097,9248,9338,3qL65beeMCsuYDpeUAEa4UBLZAyKpz5nzTAoaD2jAFdH,7ttWYWpc9H9NUQnEaH64qWLwXcHMYwFBu1WrtwjyAHC3,Okay Bears,https://bafybeihinvpvgwjp5zifaabhymbe3kzmfmsrr4of3fzqxzm2j7jvjxhvim.ipfs.nftstorage.link/9337.png?ext=png,SOL
9248,Okay Bear #2239,Warm Grey,Torn Sleeveless Tee,Sarcastic,,Andean,,Okay,0.1227,0.0377,0.2305,0.0965,0.0315,0.6672,0.2698,0.0315,0.6672,0.2079857142857143,86.3275292105502,9249,2239,Gm6Qs7ZpJ2YLYBVEAGyosVxgMX4CjabT6EmtMMJjQ2vM,7ttWYWpc9H9NUQnEaH64qWLwXcHMYwFBu1WrtwjyAHC3,Okay Bears,https://bafybeianrhh7xz7obggjo4xh3ztufcgwzhu763hcp2yeucajkjedvxdaa4.ipfs.nftstorage.link/2238.png?ext=png,SOL
9249,Okay Bear #315,Warm Grey,Double Jacket,Happy,,Dark Brown,,Clean Smile,0.1227,0.1268,0.0797,0.0788,0.0251,0.6672,0.2698,0.0251,0.6672,0.19572857142857145,86.31968898537167,9250,315,CR5qV2GacvW7HR4yC5VpFUsih4kcmpxUmv7NJEddMEFj,7ttWYWpc9H9NUQnEaH64qWLwXcHMYwFBu1WrtwjyAHC3,Okay Bears,https://bafybeigocfakarpbneiniiq7pspig27uyqrc7xxphsbgl2anvaj55zu6xm.ipfs.nftstorage.link/314.png?ext=png,SOL
9250,Okay Bear #9814,Green,,Tired,,Grizzly,Worn Out Beanie,Okay,0.126,0.144,0.2305,0.0454,0.1965,0.6672,0.026,0.026,0.6672,0.20508571428571432,86.2951768378844,9251,9814,2Tg4VGjphUD57EmDNUCCnDA1iWng7jcakjoCqryCZKxs,7ttWYWpc9H9NUQnEaH64qWLwXcHMYwFBu1WrtwjyAHC3,Okay Bears,https://bafybeihs27vxji4cs5wjquzl5ybmfbmnt6amazwspns3gcht6nyorpzh34.ipfs.nftstorage.link/9813.png?ext=png,SOL
9251,Okay Bear #7957,Grey,Okay Tee,Disappointed,,Grizzly,,Proud,0.1261,0.144,0.0528,0.094,0.0273,0.6672,0.2698,0.0273,0.6672,0.19731428571428575,86.28763718287485,9252,7957,Y9curZLow3trJoVuCvc1X478EE7ghUUeMgMsPsYUijf,7ttWYWpc9H9NUQnEaH64qWLwXcHMYwFBu1WrtwjyAHC3,Okay Bears,https://bafybeibvwacwhxjreltrzfvskb55he4jfnxjmzo6qtzf2mj5qud4frbzvq.ipfs.nftstorage.link/7956.png?ext=png,SOL
9252,Okay Bear #6139,Cream,Summer Shirt,Sarcastic,,Grizzly,,Clean Smile,0.1326,0.144,0.0797,0.0965,0.0229,0.6672,0.2698,0.0229,0.6672,0.20181428571428572,86.26904076920756,9253,6139,EVbsYWRa3aReypVunzLiVYHTN3iQUYhX7DYLS2T1afdm,7ttWYWpc9H9NUQnEaH64qWLwXcHMYwFBu1WrtwjyAHC3,Okay Bears,https://bafybeiashgs6hwfwhueots5ll6g46qrpq3usrhqcfkjzdhsj4h7zn4m3b4.ipfs.nftstorage.link/6138.png?ext=png,SOL
9253,Okay Bear #1865,Purple,,Sarcastic,,Dark Brown,Runner Cap,Gah,0.1187,0.1268,0.0426,0.0965,0.1965,0.6672,0.0339,0.0339,0.6672,0.18317142857142857,86.23429242416424,9254,1865,AJzpPuhK9xzErfnRkBp71P2ggzknGxwafFjHuXZpMhYi,7ttWYWpc9H9NUQnEaH64qWLwXcHMYwFBu1WrtwjyAHC3,Okay Bears,https://bafybeiabjv2lnw6xcy74khiekqr3uw3scysy74kqr3xg532zfgmgbxwg5q.ipfs.nftstorage.link/1864.png?ext=png,SOL
9254,Okay Bear #5388,Cream,Striped Tee,Okay,,Polar,Black Bucket Hat,Okay,0.1326,0.0641,0.2305,0.2023,0.0357,0.6672,0.0412,0.0357,0.6672,0.19622857142857142,86.20550078190124,9255,5388,E5rCJFtK4cun73gGWo4haisJPaJaaXkpJKbpRT3bAXtS,7ttWYWpc9H9NUQnEaH64qWLwXcHMYwFBu1WrtwjyAHC3,Okay Bears,https://bafybeigvbkt56wism3paiqs3h73cxwr2r23civnumnlojs6uf7fijrnvq4.ipfs.nftstorage.link/5387.png?ext=png,SOL
9255,Okay Bear #7928,Blue,Double Jacket,Happy,,Dark Brown,,Clean Smile,0.1252,0.1268,0.0797,0.0788,0.0251,0.6672,0.2698,0.0251,0.6672,0.19608571428571428,86.15695018245226,9256,7928,FnHsFpnEsjCRYER2RkooxWHwAqBYygkBPnfC3qqP3sQ1,7ttWYWpc9H9NUQnEaH64qWLwXcHMYwFBu1WrtwjyAHC3,Okay Bears,https://bafybeiey7bbgoqrir3sq2fiqjltlrrrm35r24752fthcz2nrubjh2wcnzm.ipfs.nftstorage.link/7927.png?ext=png,SOL
9256,Okay Bear #4444,Purple,,Tired,,Green,,Gah,0.1187,0.0456,0.0426,0.0454,0.1965,0.6672,0.2698,0.0426,0.6672,0.1979714285714286,86.14934321978036,9257,4444,8End5ga512N7k8yyrWc2gqMB9VouFEcqia8ofHnmEzAN,7ttWYWpc9H9NUQnEaH64qWLwXcHMYwFBu1WrtwjyAHC3,Okay Bears,https://bafybeibfuhumtqeexli7rcz2wtvrj3js2d6izuae43fhzglois7zy2c4au.ipfs.nftstorage.link/4443.png?ext=png,SOL
9257,Okay Bear #4202,Purple,Striped Tee,Sad,,Sand,,Clean Smile,0.1187,0.0818,0.0797,0.0507,0.0357,0.6672,0.2698,0.0357,0.6672,0.18622857142857144,86.13691069010757,9258,4202,6uPtGLAEgRNGrEsM37F53dGwD5bprTunRJ7Qj1wTua9D,7ttWYWpc9H9NUQnEaH64qWLwXcHMYwFBu1WrtwjyAHC3,Okay Bears,https://bafybeiczfs7sedcijhsakdmdihiadf6g5p55hr34n62iispvqrukuqr43y.ipfs.nftstorage.link/4201.png?ext=png,SOL
9258,Okay Bear #3859,Yellow,Vintage Shirt,Okay,,Dark Brown,,Gah,0.1222,0.1268,0.0426,0.2023,0.0275,0.6672,0.2698,0.0275,0.6672,0.20834285714285716,86.05596006722834,9259,3859,CKo8geZ5E5WFsP4SDBoXnbxpQyQmpFdNvH1Z6cfkwLLZ,7ttWYWpc9H9NUQnEaH64qWLwXcHMYwFBu1WrtwjyAHC3,Okay Bears,https://bafybeihie6544gxskeb5dmnsylerrjkif46jnn6m43h24qa5j2mbgljx2e.ipfs.nftstorage.link/3858.png?ext=png,SOL
9259,Okay Bear #7572,Yellow,Olive Windbreaker,Annoyed,,Grizzly,,Proud,0.1222,0.144,0.0528,0.1309,0.0256,0.6672,0.2698,0.0256,0.6672,0.2017857142857143,85.97431402448844,9260,7572,9HMxMC5QvJUxKiY1EP6aw2kwZpzJLzEFKrW4FrexdS7d,7ttWYWpc9H9NUQnEaH64qWLwXcHMYwFBu1WrtwjyAHC3,Okay Bears,https://bafybeigwtsfhkgrzgsegukcqiwxiyaambi33ahvmbyx3umgxq3wsytte3y.ipfs.nftstorage.link/7571.png?ext=png,SOL
9260,Okay Bear #8582,Green,,Sarcastic,Barrel Sunglasses,Tan,,Okay,0.126,0.1413,0.2305,0.0965,0.1965,0.0211,0.2698,0.0211,0.2698,0.15452857142857143,85.90361054078359,9261,8582,7Yrr4ZQe2w4CA6mhFh7DEYKNCmS55pxdfVdgazxfY7en,7ttWYWpc9H9NUQnEaH64qWLwXcHMYwFBu1WrtwjyAHC3,Okay Bears,https://bafybeiasr454jpha75rcjfqtvlctbaszxivpk37q2z3hho3ubqavo37gqi.ipfs.nftstorage.link/8581.png?ext=png,SOL
9261,Okay Bear #6782,Blue,,Okay,,Tan,Skate Cap,Ohh,0.1252,0.1413,0.0243,0.2023,0.1965,0.6672,0.0551,0.0243,0.6672,0.2017,85.89645819903802,9262,6782,GVMtFVgUiUpyXfemDCJAJXZHLjXXoo95zRsGGAKauxQp,7ttWYWpc9H9NUQnEaH64qWLwXcHMYwFBu1WrtwjyAHC3,Okay Bears,https://bafybeibbjpxl3xvfs2emrl6nv2td6wgl2brf7qyungtzldpi25xq27hzsa.ipfs.nftstorage.link/6781.png?ext=png,SOL
9262,Okay Bear #622,Green,,Annoyed,,Grizzly,Ear Tag,Okay,0.126,0.144,0.2305,0.1309,0.1965,0.6672,0.0191,0.0191,0.6672,0.2163142857142857,85.80264700481794,9263,622,Ac5uaFGiMs8EaR4atCxndXLttf7EjFuhW8eNwHdqVds6,7ttWYWpc9H9NUQnEaH64qWLwXcHMYwFBu1WrtwjyAHC3,Okay Bears,https://bafybeib7a7tbordgtmtnqhctbrf6fvwooawnjwsz64eldym7rhps5e5qqa.ipfs.nftstorage.link/621.png?ext=png,SOL
9263,Okay Bear #316,White,,Okay,,Ginger,Pencil,Gah,0.1265,0.0606,0.0426,0.2023,0.1965,0.6672,0.0379,0.0379,0.6672,0.19051428571428572,85.79720439858635,9264,316,7PcM8Gfc5o1wEBHZfwb3FV9G2KmqknpZLsqch6YeJUsY,7ttWYWpc9H9NUQnEaH64qWLwXcHMYwFBu1WrtwjyAHC3,Okay Bears,https://bafybeigocfakarpbneiniiq7pspig27uyqrc7xxphsbgl2anvaj55zu6xm.ipfs.nftstorage.link/315.png?ext=png,SOL
9264,Okay Bear #5718,Yellow,,Sad,,Dark Brown,Pom Pom Beanie,Okay,0.1222,0.1268,0.2305,0.0507,0.1965,0.6672,0.0256,0.0256,0.6672,0.2027857142857143,85.78236154192068,9265,5718,5dTbsPDiEkbycRHgrgkhUQmfqJRbShM7UaRsFtAeZpc7,7ttWYWpc9H9NUQnEaH64qWLwXcHMYwFBu1WrtwjyAHC3,Okay Bears,https://bafybeiayjcoelgkcraih2gipwslqz4teblnfinvs47suldlseqihemtiz4.ipfs.nftstorage.link/5717.png?ext=png,SOL
9265,Okay Bear #227,Green,,White Glow,,Panda,,Clean Smile,0.126,0.039,0.0797,0.0341,0.1965,0.6672,0.2698,0.0341,0.6672,0.20175714285714288,85.74440692197675,9266,227,HXmHAfbbiy7UPJdyKHJVbt6wnHVA8ffgpGaV8ZYhGR12,7ttWYWpc9H9NUQnEaH64qWLwXcHMYwFBu1WrtwjyAHC3,Okay Bears,https://bafybeigbxco62sv24qg7nrig4ahx2ypnwachyg2panepddkc4izybin72q.ipfs.nftstorage.link/226.png?ext=png,SOL
9266,Okay Bear #7225,Purple,,Okay,,Albino,Backwards Flat Cap,Wry,0.1187,0.0456,0.0922,0.2023,0.1965,0.6672,0.0303,0.0303,0.6672,0.19325714285714285,85.73472492324683,9267,7225,5Qoj5FYkj9uL8bt3dVJWWKq4W3nCzqYgSsyT3CDew5dp,7ttWYWpc9H9NUQnEaH64qWLwXcHMYwFBu1WrtwjyAHC3,Okay Bears,https://bafybeidyl2strbzvh6y6m6uqetappblqnb52vdgrxjki3xvq4wmzpzbcl4.ipfs.nftstorage.link/7224.png?ext=png,SOL
9267,Okay Bear #7057,Blue,Hawaiian Shirt,Okay,,Tan,,Okay,0.1252,0.1413,0.2305,0.2023,0.0178,0.6672,0.2698,0.0178,0.6672,0.2363,85.73093527017144,9268,7057,D2FHan6wLrjwdNbymRktkJD9f6HuJWm4TTAQh3hGwohm,7ttWYWpc9H9NUQnEaH64qWLwXcHMYwFBu1WrtwjyAHC3,Okay Bears,https://bafybeihbty3mm5fyyyzbqesxxo2hxeisxrbvoxzffwivrepmf5uipbjdyi.ipfs.nftstorage.link/7056.png?ext=png,SOL
9268,Okay Bear #6025,Warm Grey,Suede Jacket,Okay,,Tan,,Wry,0.1227,0.1413,0.0922,0.2023,0.0202,0.6672,0.2698,0.0202,0.6672,0.21652857142857143,85.72644147813084,9269,6025,6F1kbQKGrnr6JGo2XEibKMnsTysUfN2sidsrJBh8zais,7ttWYWpc9H9NUQnEaH64qWLwXcHMYwFBu1WrtwjyAHC3,Okay Bears,https://bafybeib2yujsto73l3h6w7ah5hxjvzlvlecsr6yrhidaluaf5tmuniwfke.ipfs.nftstorage.link/6024.png?ext=png,SOL
9269,Okay Bear #8187,Warm Grey,,Annoyed,,Sand,,Sneer,0.1227,0.0818,0.0211,0.1309,0.1965,0.6672,0.2698,0.0211,0.6672,0.21285714285714288,85.70199116359592,9270,8187,5VgCuCF3KfXVBZsQMpN22AnSv5nd7uwjegbLHyrTUTbU,7ttWYWpc9H9NUQnEaH64qWLwXcHMYwFBu1WrtwjyAHC3,Okay Bears,https://bafybeia6n2enemoehtuykfuvofpglcdh6kxlccsudtaaelpxcefhdyqcqa.ipfs.nftstorage.link/8186.png?ext=png,SOL
9270,Okay Bear #7558,Cream,,Annoyed,,Dark Brown,Sticky Note,Clean Smile,0.1326,0.1268,0.0797,0.1309,0.1965,0.6672,0.023,0.023,0.6672,0.1938142857142857,85.68050466095076,9271,7558,8tN3L27oBh59qdLxXWxCAbNfnEtufZDANWZ35MqQw26m,7ttWYWpc9H9NUQnEaH64qWLwXcHMYwFBu1WrtwjyAHC3,Okay Bears,https://bafybeifs3vcqlc6b6fidxzezknzypqcssa25bsadxqkq76pnsywrk6w5ba.ipfs.nftstorage.link/7557.png?ext=png,SOL
9271,Okay Bear #9062,Green,Hoodie with Headphones,Annoyed,,Ginger,,Okay,0.126,0.0606,0.2305,0.1309,0.0227,0.6672,0.2698,0.0227,0.6672,0.21538571428571432,85.6740859165776,9272,9062,5Y8BYMsa7HyUz8F3912CLe7NPJxry4aSH1Z7SfqXVU55,7ttWYWpc9H9NUQnEaH64qWLwXcHMYwFBu1WrtwjyAHC3,Okay Bears,https://bafybeifqjlsgadwr2cpas7xhytp3gwbff2fw7w7tby3gsfbvz4ohxipohm.ipfs.nftstorage.link/9061.png?ext=png,SOL
9272,Okay Bear #5395,Cream,Black Tee,Sarcastic,,Sand,Bandana,Okay,0.1326,0.0818,0.2305,0.0965,0.0383,0.6672,0.0424,0.0383,0.6672,0.1841857142857143,85.66087329348593,9273,5395,DjGGQ6No8DFb8ZjPRVHwjNbYD3vLYjXjxhwT1fquweS5,7ttWYWpc9H9NUQnEaH64qWLwXcHMYwFBu1WrtwjyAHC3,Okay Bears,https://bafybeigvbkt56wism3paiqs3h73cxwr2r23civnumnlojs6uf7fijrnvq4.ipfs.nftstorage.link/5394.png?ext=png,SOL
9273,Okay Bear #4121,Green,Torn Sleeveless Tee,Spirited,,Ginger,,Pouting,0.126,0.0606,0.1231,0.062,0.0315,0.6672,0.2698,0.0315,0.6672,0.19145714285714285,85.64194913458996,9274,4121,9M4ADUujPpgKLk6V32wXVmqGZixRAjWSEmoZ29Wj6dko,7ttWYWpc9H9NUQnEaH64qWLwXcHMYwFBu1WrtwjyAHC3,Okay Bears,https://bafybeiffppdbiw6ofuy5qsi6y5zbbac5lfldehxox2mbcwh2f5ute2vdde.ipfs.nftstorage.link/4120.png?ext=png,SOL
9274,Okay Bear #260,White,,Disappointed,,Tan,Flat Hat,Proud,0.1265,0.1413,0.0528,0.094,0.1965,0.6672,0.029,0.029,0.6672,0.18675714285714287,85.63058909085322,9275,260,4GEhCAups6qdVbfdU5hFH7zRGjDrLtnEe3xvSAPVUN4n,7ttWYWpc9H9NUQnEaH64qWLwXcHMYwFBu1WrtwjyAHC3,Okay Bears,https://bafybeidroepu244ficol2xohhvkdmcullopis4xhk4myoieolyf3bfzwle.ipfs.nftstorage.link/259.png?ext=png,SOL
9275,Okay Bear #4574,Purple,,Spirited,,Tan,Sweatband,Proud,0.1187,0.1413,0.0528,0.062,0.1965,0.6672,0.0352,0.0352,0.6672,0.18195714285714287,85.56711725656562,9276,4574,89QGUx6xWsK5kTvVErHYm8BYD81tMrM5xf6rDjnCB38j,7ttWYWpc9H9NUQnEaH64qWLwXcHMYwFBu1WrtwjyAHC3,Okay Bears,https://bafybeicjkm6lheaexgtk5pfr42xa7bid6gparddvyc43y5zfrkfa3cyape.ipfs.nftstorage.link/4573.png?ext=png,SOL
9276,Okay Bear #5008,Cream,,Annoyed,,Sand,Backwards Skate Cap,Okay,0.1326,0.0818,0.2305,0.1309,0.1965,0.6672,0.0212,0.0212,0.6672,0.2086714285714286,85.50190200723094,9277,5008,6yz8HyyAyCXMxpBfYNK73vKS7viRk87xQummtyC1GrU9,7ttWYWpc9H9NUQnEaH64qWLwXcHMYwFBu1WrtwjyAHC3,Okay Bears,https://bafybeibui3x7nvqkzpjnrhzvxdn6g7ozcu2eterivlchie6ogb6zkyendi.ipfs.nftstorage.link/5007.png?ext=png,SOL
9277,Okay Bear #9883,Yellow,,Happy,,Panda,Black Bucket Hat,Pouting,0.1222,0.039,0.1231,0.0788,0.1965,0.6672,0.0412,0.039,0.6672,0.1811428571428571,85.49786801831216,9278,9883,2MHQmydpfcof4y4V3H48yyycaVftTdpbBUYpxuDxW8px,7ttWYWpc9H9NUQnEaH64qWLwXcHMYwFBu1WrtwjyAHC3,Okay Bears,https://bafybeihg4mg4265jbgb77izpufexe5ei2lw3rndbjy536pqmsue6ufdtyq.ipfs.nftstorage.link/9882.png?ext=png,SOL
9278,Okay Bear #3795,Purple,Black Tee,Okay,,Ginger,Bandana,Okay,0.1187,0.0606,0.2305,0.2023,0.0383,0.6672,0.0424,0.0383,0.6672,0.1942857142857143,85.40116571655432,9279,3795,9jnVxQNhn5ZRAYSqudibzHoeLRw3dR5FC6rqmBKD1juF,7ttWYWpc9H9NUQnEaH64qWLwXcHMYwFBu1WrtwjyAHC3,Okay Bears,https://bafybeiamdlcbd3efau24hmnonk46x7tt7srxlvmz6e3t2aggho2bnjeziu.ipfs.nftstorage.link/3794.png?ext=png,SOL
9279,Okay Bear #2519,Grey,,Okay,,Black,Earrings,Pouting,0.1261,0.0495,0.1231,0.2023,0.1965,0.6672,0.0266,0.0266,0.6672,0.19875714285714285,85.38070934378503,9280,2519,FQjP3Qgi379hqBMpTcBsbAKEghvZmJUtiEYDvZDkRhUK,7ttWYWpc9H9NUQnEaH64qWLwXcHMYwFBu1WrtwjyAHC3,Okay Bears,https://bafybeickme6bmkora47xisln47mz5wckpcx7pjvotouo37dpkdyzcznxvm.ipfs.nftstorage.link/2518.png?ext=png,SOL
9280,Okay Bear #740,Warm Grey,Double Jacket,Happy,,Grizzly,,Clean Smile,0.1227,0.144,0.0797,0.0788,0.0251,0.6672,0.2698,0.0251,0.6672,0.19818571428571427,85.37769809858584,9281,740,ATPKFtAq11ycDpYbCMKWwKCqUeAF4Wo9bHg1yVe9qp8y,7ttWYWpc9H9NUQnEaH64qWLwXcHMYwFBu1WrtwjyAHC3,Okay Bears,https://bafybeidgm6evcezjmuakpz72i4kfpn5qpixnu2futifzpmxd2fqhjttj2q.ipfs.nftstorage.link/739.png?ext=png,SOL
