,pdaAddress,auctionHouse,tokenAddress,tokenMint,seller,sellerReferral,tokenSize,price,expiry,rarity.moonrank.rank,rarity.moonrank.absolute_rarity,rarity.moonrank.crawl.id,rarity.moonrank.crawl.first_mint_ts,rarity.moonrank.crawl.last_mint_ts,rarity.moonrank.crawl.first_mint,rarity.moonrank.crawl.last_mint,rarity.moonrank.crawl.until_tx,rarity.moonrank.crawl.until_slot,rarity.moonrank.crawl.expected_pieces,rarity.moonrank.crawl.seen_pieces,rarity.moonrank.crawl.last_crawl_id,rarity.moonrank.crawl.complete,rarity.moonrank.crawl.blocked,rarity.moonrank.crawl.unblock_at_ts,rarity.howrare.rank,extra.img
7,HMZHTBSVi5vHe3SM6kTnUteiKXNjtdw4WyWG5vjkRaNe,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,8MGkBgDFRNYANsKZfn7pMYkgcZpRRvbsAC5QKquewvdN,7WVfM49pgTRtiUXsc3pGHvwjd9ZcfoQ4EariGLGBfzPU,7613AMU2zUj9nTyEGWuYYgcsdkZ8cke3CBYW9HDGkr4q,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,24.0,-1,5210,1.2109128884393726e-08,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,5843,https://bafybeiep4u7udyipg2oyvfznzcr73jz2irxjynurunbwvwn2ah6k7fkzla.ipfs.nftstorage.link/8493.png?ext=png
8,GjjSThNRqK4DuMhBYknqUNChT9bQpvFwfLRDDYdfRNHj,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,79EDif361XxH2gqhvfCRzthTedDy15iw2HW1f8SC2fF4,9nUzwYbaPXKLGJVY5KhLJf2yCeJrCwheFB8E9oc5ctUN,8gHPXrBfF5U5Mya6kiKLbocD4dbhokyfsz24jox6MfX5,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,55.9,-1,250,2.4021376842078005e-10,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,292,https://bafybeia45qwptvqkqjlgjsb3opbwo3tvvdhrgna6s7azc5seoavkwibehm.ipfs.nftstorage.link/6688.png?ext=png
9,pEimEiM2XTSXBUWPA5HnVeFps41RddtYFRh9sW9yHti,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,4ndmSRsRtoj5UADqXmuhjYEa5DLsYG4LNZxXM3S3bdQF,3dev9mBhhLJNTFQ7Q3dd4zbvvjS5f4zSpLXcEQZ5jbqL,73DDaiQ6s6AL99crZ697672roMWP9fbFFqFx4Y1bykFB,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,22.0,-1,2206,3.074844274964784e-09,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,2400,https://bafybeihrbxc75vggayo4vdjp2yg7lut4nr7vn5qa6clbuefei3v6fqo2eu.ipfs.nftstorage.link/1801.png?ext=png
10,64Ca8THumRTv7YmNHu1rawZhSRCu3pciAxeS5i5JZkqg,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,DqxZyWUa39exXEUVGa6owox9HLmcQV6h8LbbvYm4s3TN,643LoAUJtFUGbRFXFUZPaX2x5qJd6NVmKKvMEduAYh34,Bxr8wiLfCmH9SrYrEMXCFGXgSZH5ywUk4ZC8DFgj39yA,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,26.0,-1,9812,1.7050670512699824e-07,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,9880,https://bafybeigo6vmfavbykwltc3w7dsqdghwmevreuizhpm5vbz4qgngqus6mze.ipfs.nftstorage.link/9494.png?ext=png
11,DGsDqt6Rz5iUwAWZCdQ1NQmMKxFfRFST9QEQ66YTZQTB,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,HfpvzbDTkXewcZWLH7ioLU6iyRH96CBLnvWUkBzKGxZd,4Y55y9iviCrvXCjQphQtWVcYTPVqbT3gnXcFt7ZZ4v39,8rtqrAAnvNHNdFwYGbGg7WbJ1zjcuDTFAh49jc1dL3FL,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,20.0,-1,6844,2.4622775631496036e-08,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,7047,https://bafybeibvyx4vatogburafg5dryyjcyiil6lns42riz33cydzgneh2nq74a.ipfs.nftstorage.link/2216.png?ext=png
12,AWaLuqQWDJs49VhkngZupd7SzftMp82AV8jkd6CUQBRV,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,4X1dkV1Tz6Remdu8X8jMcXey3SoSANnvWPnmNdu972kZ,96nx8UEFDGtq8K4AkcL6aZZv4ZX7Y9gygbCqWUR9S3tv,6jPDHqjK6x2ahamEz99DknMcphJX9H6AnsJrpQcSnLis,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,26.0,-1,1649,2.1110964230928002e-09,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,1091,https://bafybeig6wbpturw3ceeewum5chral4mwewea2lmftfp7a3pzhms5a4scjq.ipfs.nftstorage.link/4972.png?ext=png
13,8uGRCoLyn9y7aELUBQwuZSi9JDr6UgHtcqBtSir3KQkH,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,4Dhw7t7JnvMHfP6Q5ggizaMSMquxWjt773GiMmWBKU9y,9PF9qBePTR1JHz4Eb6iBi8GZKx2Zo9qJA1xRhkqBcrFS,BfM5sqp4KoXY5c7gLwxmANwLYqGFrmHyKaFruaWcJmED,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,22.0,-1,6060,1.722082046338368e-08,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,5677,https://bafybeiadj224w5jbouavfr2vjbn3gbztrsttzjb62bwqheexplo6wigkya.ipfs.nftstorage.link/7394.png?ext=png
14,DYnHysxrXK9WMTcEMb4zRpUy1Ao8e64kBdv5ZCAzaFjp,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,9bJfCrapUWWmr261RuZEabvghMPoXaWeSbxn2oRKZCov,Hfr2rs4gxB4UxZL2TKjfZjS4zhvNT8ZnQtrK6Nm8U2KF,7WQ7mahX2KaGdHMVtEJtpZyMratzMAhDkhb2T7wQwegp,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,62.7,-1,5967,1.66244124986478e-08,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,6093,https://bafybeighenrqxosxvgtquv2k6wcjc5fnsnzcyafcojf2znyymipdpm43sq.ipfs.nftstorage.link/3865.png?ext=png
15,9kL3BfLAaDWXCR6P8p48eyu6rFRJR5mCmYKYmFdEwcyY,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,9Ks5vFywfusWipv4Lqr3JCxQonaibaNM5rGTBqdnJap4,3fcQiFTdrsCtGFLMXZrUD4H6RJT5mPnkRtohJXh3sGr4,HFmdYyyh8nGfzsbnRRPb1PdKQ4X5UWG1yTWiTGDnwnVQ,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,22.22,-1,5678,1.4672211117776854e-08,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,6560,https://bafybeib6lnbxpkkcehy54c5wdyoqlcqnws46ogktyju4nsvgy4aiploq2q.ipfs.nftstorage.link/2350.png?ext=png
16,DmUb1ZLfmTLY28yktAh3DA16iWQr2dgHqTM1fu5ov6VS,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,4u6RZFxzTYLn2LoAqQE2fT71ogMbrfwoLhq3t3vsHK8E,8ZCwvTZMCwuGxzYeezY87Enrw7mSwNFQHqz4cUPZ7EBs,2WuFzPogqAZtdhwf9su8jNR5p3h7N6Z6iiaSw4gZp3zX,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,23.0,-1,2351,3.3288483466728e-09,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,3837,https://bafybeieca2wzqt4qyq2v3un6r45z7nbmwwwo4ktl4xvykdaebkeigkibgu.ipfs.nftstorage.link/6326.png?ext=png
17,4BH8XjWWPVcYnPTAGKXCsryYNuV86dtGbimVwQv2WHhr,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,E7r5eojJ2KG3B51tfJE9YTA5tmUZHtmWVPu7Mnkmp58G,HqaN7Xt1rZTvdBvquoASHJLki9jVCZhwsntPzRBYg2BH,2WuFzPogqAZtdhwf9su8jNR5p3h7N6Z6iiaSw4gZp3zX,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,22.0,-1,3790,6.762703093290146e-09,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,3114,https://bafybeibtenkemyon245lshheczjusiiy56g6xgil62wsy5m6qvmqkhddti.ipfs.nftstorage.link/8065.png?ext=png
18,26prFLs1B3cQ96npB1PBobC87Nnvm9rNseQJ4EEHTqhy,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,DuCXEEQu7RkWv3UV2LxsSvrswgosDjE9HNYmZrzvZEXX,4bfgeWBG1tE8CF98UA9JY8JF6XRhjPj14qd25mwh8EvH,36ExGZasq5KJxjzkJUnyRfP4La5kDHq8UojRR9Uo9Moe,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,69.0,-1,465,5.32601182375824e-10,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,1323,https://bafybeihkl7oglt32j2r7fr4wi4uqgve2wj2hlcjh6hu3zpdm3qiet3hmf4.ipfs.nftstorage.link/113.png?ext=png
19,GmtMn2Z8QYXCcsPbj1Rqpi9HEhcLy5NvfMiFPwYXfP49,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,AqGXykG3CSUJad6xkG13VmJud3gkXEkKeVsihvagwJ7D,9HTCfQwLpXY8GBBV8bXhKQsM47foFDWm7pqwJF1tBXnE,CwkJEhNHXy82Ru1MUTue1HfUPK7USimxr7ryCvzZuRQP,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,20.0,-1,3791,6.7706958571388165e-09,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,5065,https://bafybeiefqrvwbrmhmjdfzjcfhewh5fhgr4ejv42ogdqbuk3j64bqkyqtyi.ipfs.nftstorage.link/6580.png?ext=png
0,JAwxMq3TqgWqQyNFxNXH1JF7HAcaobERisDUjeCHsrqd,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,Cp5T6G2WDj41FzpqydDrLo1SaJVNtufKFVWdAnyPYxMP,GNQh52GEQqwj2viCycT4R53fMggq4PHoopMgCYs822Gc,7keDGcvjKPXrd3TfUQ9ycpFDFtBPgqeHo5cXpG3TCfhR,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,36.0,-1,535,5.98958809008624e-10,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,922,https://bafybeicc32ugbc4mrah6bqiy6exncns4vimrm7ohmxtbf45uf7ibkbzvnq.ipfs.nftstorage.link/30.png?ext=png
1,HvT9Z7T5wb8T9uVfjfu8c3ov9ebtePzkmHfAkbWVHnVx,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,Gdfbd9dTn3pjVz5qmcFdJ8gT9BUwCVHjCNSCgLvnE7mB,DvV6K412XVZqdhagwm3o54idLL4nCspHBFKKSA5pzg3J,9wsfic1y3RMFniJDa3GLjJuJxrPWPss9PWk6TwGW3S5d,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,36.0,-1,195,1.6694831660363998e-10,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,496,https://bafybeidndzgrterwd36efevpyjs55a3d5oakh4szpjsjegprvxbylohsoa.ipfs.nftstorage.link/290.png?ext=png
2,ErNSAY7vVRb7ngTUkocnfMKUkQpYhaHc6ndbUDmqCXdB,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,JCB1CAfXEJUtMV72AuW4m6762cWr5CjVjBm4xXz1xHBM,J3dsJ37fxFeSK6P1tEa9un5LHp8SyPTiNd79yFs7aAeo,APDFnHGDJQskx4zDR89cLCy2tSSsc9dAenhx9w3rALyC,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,29.9,-1,4529,9.268401775228994e-09,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,260,https://bafybeife5bbgyj7xootaol7vqmk35l6kz5jncozchxy44rxcvzlgsvj7n4.ipfs.nftstorage.link/8940.png?ext=png
3,CPo52DWnGmkYczzsjGsWqgnM4FXeoL8TpaWEWMD3Tmfg,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,2HNLZAPq4ZwrBQYXcmxhu5bhAqPn4ShFbqF695e7J8g9,53dZH6xm6ihJSv3ZeC5ZEDwYjraWeFcjYFzYN8zrKFCM,Evm3kyhtirrBzczBioqNm3SjrQEph5ENRVoRQ7PEw8tT,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,23.4,-1,2863,4.39400039314806e-09,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,3896,https://bafybeicq6sxgg3dvftdmhhlboeadq7rxnufxmp4drxb4xvlmcm4hyiqad4.ipfs.nftstorage.link/5461.png?ext=png
4,21aftTsbJEafZ5CsK2q7a9L2tyLZYRQx96pu9SnNnHJq,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,5izQRzqWAh8MeuXWTXsadF9TFCj2A9iissof3QBCvi1U,BzYFpqYmPcWwKUnAxBxQQr7qNMn4brLAa9jotZZMh4K9,APoP4UFrE5VXN6wsiqG3PnwaKjk1whtrDvbDGikwADFn,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,48.0,-1,2880,4.438298609521921e-09,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,2059,https://bafybeicmpyea7rqrwgusmmk6wcna2yo2ax5ga4y25fxq4nr6j4a6fmgnzy.ipfs.nftstorage.link/4271.png?ext=png
5,4a4Z1PzAKNzEoP8u6JBhqtUzxxGZxchnST76vADHjfpp,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,CBGGBKccAY2Sk7AfTLDoSGcDs8PB5as8q4KpgxnPygwG,DFoRGxQbuCrAyL5QiBHqQSvWcpX4TEdw5YLnr3otzpNM,APoP4UFrE5VXN6wsiqG3PnwaKjk1whtrDvbDGikwADFn,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,27.0,-1,5296,1.2544759707444432e-08,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,3990,https://bafybeiblytpkam3gavovmcio6ywj2qtpxc4buvm3fe6vtnyqirsqn5573m.ipfs.nftstorage.link/7534.png?ext=png
6,A49w2idh4BJckszh9zLH6ck6dGKYMS9BsK8CwMVN7DgD,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,9seghYQsaMLGSmeCa5L4gPBcgaKE3cqXoLYJ9wrKiqxR,APg7Kb4ARf6svhFRSJvSmoumveQrinmTatQgpKX4S3j6,3DpRPHowSt2J77Yr4EYdcZ1L9fFGavSvtQsLCkTce2KE,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,17.9,-1,9333,1.0518567492629203e-07,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,8509,https://bafybeibaruazmbwjskknkmswe6s5inbzq7diwrbg7ueiowwwvetozsviqm.ipfs.nftstorage.link/9174.png?ext=png
7,9yVMtR7yo7QJUuAn7wRAs2b1rRJmPcb1ZRPe7aKU6w9v,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,7vczWjHHtja21LnqzScArgkBKEDme3iE9GumMd4tcURc,7oWsAFxx544wdtoAXXvTwchFbriZizNTeDRSdQC6awYC,6LARQQAvZtHVy85d3Hk7TZvhokX5ApYLTKXF8fn2vQoT,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,25.0,-1,7626,3.5887859634363166e-08,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,8143,https://bafybeiezgxptptigqjsflnthnodhnzc3m7bv5xhq7a4qn462y6qfjv6xwq.ipfs.nftstorage.link/3829.png?ext=png
8,J9oeC4FzLn1vi5hwkakAPJZgPpnJpg9Fj2vaKtZqChNC,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,2mA3Yruc7HEcYkN7MmD92ruHP51Qsf2dtivr3JatHHhZ,H4KHd7T8JR87QR22XmDyaRvuBtjfoBHAaK3WjKpagKfN,4M5eQTwqm1jaWjKECfxddaUwtpzHXdZAxGMJuEt2karS,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,20.0,-1,9919,2.1710894900656497e-07,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,9944,https://bafybeiepilmsehzs7gltqzemhbtfbww6bwwl2pizlvgjpbcrdi7vr22xha.ipfs.nftstorage.link/9819.png?ext=png
9,9T6WViPgybjbDEPTmh6RrHdKH8F27ucdMCmZgFppJatu,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,Ga36QE7UNwLaRfod1Ce17pvQGfaoJwUJiogqdaC8JSp5,1L9vD8PFK5ieuFcamXuGjoTrxwJSYFm89DwLvcVvRtR,6uc13pez7YQfCewcUHPzyS4puUyZdkos7k5g23ejhT2B,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,28.0,-1,2662,3.94500276430848e-09,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,2612,https://bafybeifjutfiywbt37e5hzoutt472por3kdnbx5ojj2blzpeqn7kxazirq.ipfs.nftstorage.link/7562.png?ext=png
10,D6KhtxpSt8UFCDz9Z31YyPCTnh9WZnD7XQndviPDo3pA,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,FsmBXox7vTChMspXsdRopwpAq7eQ5gZBLUNEYZLnMbop,D3XpxjBjsJgqaZLm1KN1AwJf5cWCwayiyNcTeRWDhUkF,pfg5nXQo1evpDNfV1xkV2dHo7QhVMf2yZ4uZJCnRrrF,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,20.0,-1,9031,8.276530170947889e-08,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,9178,https://bafybeiahhcvghjjsmw2kqlo5nt3exbqeumvxkz2fj54i2etqprcdbdsrzu.ipfs.nftstorage.link/9712.png?ext=png
11,FWjukN3uvLQgPwfgiugGK6gypMdvtTA9XECkCVkfmLmP,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,Hy4LLWnRe1bSPzv7mpfmwRzpjDnMsEz9fNNvXxzaXxwW,jSEYB9wo2d6X1Q9jVJ6Afw8H1geESbM3P4WgPAsrnkU,7MoK8H31L7YBsf5xG8g2bQaasW4HmuWP7XH8yhw8hQy1,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,48.0,-1,384,4.224254693002401e-10,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,328,https://bafybeigmizhelt3oidghqj5q4cw3z55egy35yb7nhxcqqhx7ygzdmvpm7a.ipfs.nftstorage.link/2924.png?ext=png
12,WXqCBYZx2PCXGrMKVUPw7HTqEtq84uH97mPfZrGUTHM,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,44kWXMkpfcjvjEx8YzpGjxtgvacp6uvCyufAg994nDd4,9D3t62Yq8UGpHYFrxxGNFTt3iPPGaCU8u6d6azqTSYos,zt288eaoAxYRZoQzqDQvBzrjF1Ka2NmLFTiTGBJH2Sf,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,31.0,-1,1328,1.6636829786306102e-09,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,1623,https://bafybeiajm7okhvoiymt6bknqh6fmxzylanotwbryxzggi3wpj3xrrptspi.ipfs.nftstorage.link/4629.png?ext=png
13,8srNa2mwz5x5US3wUUQFg6bSStq86kpS9wjKurbvrTVt,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,3SN1jLgBwhqEgJJPPGe1aaGL593KAU2WaBsLLvPWrDQJ,AnUncDBGnhdNVRdb4ymyohPduEZ8sTKLWmVy6QnZiQjM,BHHGAvBP6EFc1ZuBW88hSA4EELXtUU3KiigHEJ6e7DWk,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,25.0,-1,7216,2.926510603746304e-08,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,7233,https://bafybeihifzmwp4cyt2ch7fngku44onrhspv6e2uzscamxxwtq5jpqyyhg4.ipfs.nftstorage.link/1237.png?ext=png
