,name,background,clothes,eyes,head,mouth,neck,skin,speciality,specialty,version,background_rarity,skin_rarity,speciality_rarity,clothes_rarity,neck_rarity,head_rarity,eyes_rarity,mouth_rarity,specialty_rarity,version_rarity,min_rarity,max_rarity,mean_rarity,factoral_rarity,rarity_rank,id,tokenAddress,collectionAddress,collectionName,imageUrl,chain
2609,DeGod #8205,Red,Tourist Tee,Money Sign Shades,Fade,None,Paperclip Necklace,Navi,,Archer,,0.126,0.051866666666666665,0.9998666666666667,0.0504,0.07,0.05173333333333333,0.014133333333333333,0.5281333333333333,0.0828,0.8954666666666666,0.014133333333333333,0.9998666666666667,0.28704,167.51593704410297,2609,8205,6NQ1DNCn8WSnhPzpe8P7HrYSPyACaHJgALENQQzHGuY6,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/8204.png,SOL
2610,DeGod #9866,Olive Green,Top God Jumper,Neon Shades,DeGucci Bucket Hat,None,Diamond Necklace,Pink Granite,,None,,0.1288,0.09653333333333333,0.9998666666666667,0.023333333333333334,0.0416,0.019733333333333332,0.03866666666666667,0.5281333333333333,0.5205333333333333,0.8954666666666666,0.019733333333333332,0.9998666666666667,0.3292666666666667,167.4878775222983,2610,9866,D3dX7KTF1uBRmokRYu5ngnXWn34sPYwQH1JCpDyMVaZv,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/9865.png,SOL
2611,DeGod #4814,Olive Green,Mickey DeGods Uniform,None,Prince Hair,Cigarette,Christmas Lights Chain,Ape,,Earring,,0.1288,0.0448,0.9998666666666667,0.0152,0.06693333333333333,0.05093333333333333,0.5158666666666667,0.047466666666666664,0.08453333333333334,0.8954666666666666,0.0152,0.9998666666666667,0.28498666666666667,167.4010479356575,2611,4814,9kgFJJerWChNRhSWV38ixyPiZi6TXCSaj98TErS8a6fe,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/4813.png,SOL
2612,DeGod #3131,Blue,Hazmat Suit,Neon Shades,Leaf Laurel,Cigarette,Paperclip Necklace,Zebra,,Quarterback,,0.1416,0.0772,0.9998666666666667,0.0188,0.07,0.053733333333333334,0.03866666666666667,0.047466666666666664,0.08173333333333334,0.8954666666666666,0.0188,0.9998666666666667,0.24245333333333335,167.3844047287119,2612,3131,5sGjjRTk26Sd22jgKzNyziopJygFr3KB2U4pDX42LP8W,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/3130.png,SOL
2613,DeGod #3824,Red,Caesar Tunic,None,Rainbow Definitely Not a Dildo,None,None,Navi,,None,,0.126,0.051866666666666665,0.9998666666666667,0.04306666666666667,0.5170666666666667,0.009333333333333334,0.5158666666666667,0.5281333333333333,0.5205333333333333,0.8954666666666666,0.009333333333333334,0.9998666666666667,0.42072000000000004,167.3832942722698,2613,3824,9LChd82DDYedBiv2SuDnBGjKAJokzxYTA8V5g6132sfx,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/3823.png,SOL
2614,DeGod #9394,Deep Ocean Blue,God Beater,Eye Patch,Hippie Hair,None,None,Joker,,Rockstar Tats,,0.1232,0.025333333333333333,0.9998666666666667,0.047466666666666664,0.5170666666666667,0.052533333333333335,0.0324,0.5281333333333333,0.023333333333333334,0.8954666666666666,0.023333333333333334,0.9998666666666667,0.32448,167.35917378244872,2614,9394,B9E93ZohNc1RGskdanUEpuXutVGJVNaQf6zuwQfHyrwZ,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/9393.png,SOL
2615,DeGod #6188,Olive Green,Tourist Tee,Laser Eyes,Godfro,Porn Stashe,None,Blue Sky,,None,,0.1288,0.0468,0.9998666666666667,0.0504,0.5170666666666667,0.0308,0.014666666666666666,0.08506666666666667,0.5205333333333333,0.8954666666666666,0.014666666666666666,0.9998666666666667,0.3289466666666666,167.34956555882684,2615,6188,Ei1qB6fpNcmhxSWAxZ3FSppzhRhCvwjvzePZij189FCE,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/6187.png,SOL
2616,DeGod #7447,Hell,None,Rugrat Frames,Gold Leaf Laurel,None,None,Zebra,,Earring,,0.0276,0.0772,0.9998666666666667,0.04666666666666667,0.5170666666666667,0.031466666666666664,0.0212,0.5281333333333333,0.08453333333333334,0.8954666666666666,0.0212,0.9998666666666667,0.32292,167.3372660385107,2616,7447,69jqVPYBXGNcPefL6mXQ3xq65z5wwzHfDEoQYbJgsRj9,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/7446.png,SOL
2617,DeGod #4548,Purple,Hawaiian Shirt,None,Leaf Laurel,None,None,Gold,,Black Eye,,0.12746666666666667,0.016266666666666665,0.9998666666666667,0.0196,0.5170666666666667,0.053733333333333334,0.5158666666666667,0.5281333333333333,0.0488,0.8954666666666666,0.016266666666666665,0.9998666666666667,0.37222666666666665,167.32603413728114,2617,4548,4aLvHfCAV7HPrCWRCuZCfmqVNGD8aC7hPVYBYksmw9eY,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/4547.png,SOL
2618,DeGod #7121,Teal,Overalls,Playboy Bunny Glasses,Bleached Curls,None,Cannibal Necklace,Lavender Stripe,,Archer,,0.13013333333333332,0.09853333333333333,0.9998666666666667,0.03386666666666667,0.0388,0.031733333333333336,0.021466666666666665,0.5281333333333333,0.0828,0.8954666666666666,0.021466666666666665,0.9998666666666667,0.28608,167.31811236836714,2618,7121,FBJzJTCLhx9nF4Sq7EFZ8vwx2HXNsTGYiDVdYYJUiSPQ,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/7120.png,SOL
2619,DeGod #7551,Teal,Top God Jumper,Round Glasses,Bleached Curls,Porn Stashe,None,Turquoise,,None,DeGod,0.13013333333333332,0.09533333333333334,0.9998666666666667,0.023333333333333334,0.5170666666666667,0.031733333333333336,0.0348,0.08506666666666667,0.5205333333333333,0.034,0.023333333333333334,0.9998666666666667,0.2471866666666666,167.3017939009025,2619,7551,2cpxVvu4f8foonHtM2XhoMPLxpwkMGUxXFpxwExvG61P,6XxjKYFbcndh2gDcsUrmZgVEsoDxXMnfsaGY6fpTJzNr,DeGods,https://metadata.degods.com/g/7550.png,SOL
2620,DeGod #8115,Purple,Jean Jacket,Glowing Eyes,Bleached,None,Silver Chain,Leopard,,Devil Wings,,0.12746666666666667,0.08106666666666666,0.9998666666666667,0.046533333333333336,0.06666666666666667,0.05213333333333333,0.015066666666666667,0.5281333333333333,0.047466666666666664,0.8954666666666666,0.015066666666666667,0.9998666666666667,0.2859866666666667,167.30169952177383,2620,8115,EXnatg5vrkiMw64MjiyqL342tNh4WDvQuF69WmcQnjEc,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/8114.png,SOL
2621,DeGod #8478,Red,Tech God Vest,Alien Spectacles,Bloody Horns,None,None,Marble,,Earring,,0.126,0.0948,0.9998666666666667,0.031066666666666666,0.5170666666666667,0.021066666666666668,0.019466666666666667,0.5281333333333333,0.08453333333333334,0.8954666666666666,0.019466666666666667,0.9998666666666667,0.3317466666666667,167.28606012767082,2621,8478,3Xxhrn4FvJshvRodNrL7i3ZBQ2LwqVBkeVCqUuQVMBgk,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/8477.png,SOL
2622,DeGod #6100,Purple,DeGod Cutoff,Alien Spectacles,Babushka,None,Paperclip Necklace,Pink Granite,,Quarterback,,0.12746666666666667,0.09653333333333333,0.9998666666666667,0.04666666666666667,0.07,0.021866666666666666,0.019466666666666667,0.5281333333333333,0.08173333333333334,0.8954666666666666,0.019466666666666667,0.9998666666666667,0.28872,167.2654013797454,2622,6100,52imJpp4zbsP4LZFsx2Enw3AW6KhxBGsNY7oQ38rDhJa,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/6099.png,SOL
2623,DeGod #7439,Purple,Peasant Blouse,None,Exposed Brain,None,None,Lavender Stripe,,Devil Wings,,0.12746666666666667,0.09853333333333333,0.9998666666666667,0.046266666666666664,0.5170666666666667,0.010133333333333333,0.5158666666666667,0.5281333333333333,0.047466666666666664,0.8954666666666666,0.010133333333333333,0.9998666666666667,0.37862666666666667,167.24229992973525,2623,7439,8cpjDpDBW91f9swAjYYJD1CJaBN5NNmX9dwH144PnM7f,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/7438.png,SOL
2624,DeGod #5343,Blue,Hazmat Suit,None,Leaf Laurel,Fruit Roll Up,None,Joker,,None,,0.1416,0.025333333333333333,0.9998666666666667,0.0188,0.5170666666666667,0.053733333333333334,0.5158666666666667,0.0244,0.5205333333333333,0.8954666666666666,0.0188,0.9998666666666667,0.3712666666666667,167.231796907221,2624,5343,HwDUfKd3juoNwF9A71tS9Rt2UVSPApriWFSd964RDSMH,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/5342.png,SOL
2625,DeGod #2785,Supernova,Bloody Beater,Snake Eyes,Fade,None,Friendship Necklace,Pink Granite,,Archer,,0.028933333333333332,0.09653333333333333,0.9998666666666667,0.0236,0.06426666666666667,0.05173333333333333,0.03453333333333333,0.5281333333333333,0.0828,0.8954666666666666,0.0236,0.9998666666666667,0.28058666666666665,167.22942663618298,2625,2785,Aq1nNUgeFf4BbpqgFHLgb6dXmGHrhr4nGqZsKHFuqw5i,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/2784.png,SOL
2626,DeGod #4748,Purple,God Beater,Snake Eyes,Leaf Laurel,Fruit Roll Up,None,Pastel,,Archer,,0.12746666666666667,0.029733333333333334,0.9998666666666667,0.047466666666666664,0.5170666666666667,0.053733333333333334,0.03453333333333333,0.0244,0.0828,0.8954666666666666,0.0244,0.9998666666666667,0.28125333333333336,167.22459914210768,2626,4748,Dxg7vgGSJMS3BMEZbrrefVZghpfpaJTwavQxoAEAxQj1,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/4747.png,SOL
2627,DeGod #9859,Deep Ocean Blue,Overalls,Alien Spectacles,Hippie Hair,None,None,Pink Granite,,Rockstar Tats,,0.1232,0.09653333333333333,0.9998666666666667,0.03386666666666667,0.5170666666666667,0.052533333333333335,0.019466666666666667,0.5281333333333333,0.023333333333333334,0.8954666666666666,0.019466666666666667,0.9998666666666667,0.32894666666666666,167.2104144016373,2627,9859,GCYN7sfw7FfyUptxTTAkmvuZTDqPxzgvaMmi9HVUDXXQ,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/9858.png,SOL
2628,DeGod #7987,Purple,Top God Jumper,Round Glasses,Bleached,None,Louis Scarf,Poker,,None,DeadGod,0.12746666666666667,0.03986666666666667,0.9998666666666667,0.023333333333333334,0.0408,0.05213333333333333,0.0348,0.5281333333333333,0.5205333333333333,0.07053333333333334,0.023333333333333334,0.9998666666666667,0.24374666666666664,167.20535988248656,2628,7987,2pTjWAwrRhgeWjzRBHi1qafcbCWzWaE1enXGufmw5Qbw,6XxjKYFbcndh2gDcsUrmZgVEsoDxXMnfsaGY6fpTJzNr,DeGods,https://metadata.degods.com/g/7986-dead.png,SOL
2629,DeGod #3667,Purple,Druglord Suit,DeMonacle,Bloody Horns,None,None,Marble,,God of War,,0.12746666666666667,0.0948,0.9998666666666667,0.03333333333333333,0.5170666666666667,0.021066666666666668,0.022133333333333335,0.5281333333333333,0.0496,0.8954666666666666,0.021066666666666668,0.9998666666666667,0.32889333333333337,167.14839647756784,2629,3667,9F2cepUVSyQb5ND3jBpUiB7NPd2HZwvehsUz28Ajtewp,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/3666.png,SOL
2630,DeGod #7881,Deep Ocean Blue,Hazmat Suit,Red Wine Glasses,Fade,Hipster Beard,None,X-Ray,,None,,0.1232,0.0436,0.9998666666666667,0.0188,0.5170666666666667,0.05173333333333333,0.022266666666666667,0.0788,0.5205333333333333,0.8954666666666666,0.0188,0.9998666666666667,0.32713333333333333,167.14654682497184,2630,7881,B4QkAeQVFJ116RoDjUdot8rhkcPqTWp7pbjCEdygmMHB,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/7880.png,SOL
2631,DeGod #3536,Blue,War Armor,Snake Eyes,Leaf Laurel,Party Blower,Silver Chain,Joker,,Quarterback,,0.1416,0.025333333333333333,0.9998666666666667,0.0312,0.06666666666666667,0.053733333333333334,0.03453333333333333,0.08613333333333334,0.08173333333333334,0.8954666666666666,0.025333333333333333,0.9998666666666667,0.2416266666666667,167.11675084987382,2631,3536,6YsQixZzj4yHx3eaHc8EtCpzUb2fqzYtB7TDkJmVcfQg,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/3535.png,SOL
2632,DeGod #2808,Teal,FTX Jersey,None,Babushka,None,None,Navi,,God of War,,0.13013333333333332,0.051866666666666665,0.9998666666666667,0.015066666666666667,0.5170666666666667,0.021866666666666666,0.5158666666666667,0.5281333333333333,0.0496,0.8954666666666666,0.015066666666666667,0.9998666666666667,0.3724933333333333,167.11211367913285,2632,2808,6RQg3BXqErqHmuVRkHq6v4EYF1ZTrBcVGwqaUW6YmRUg,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/2807.png,SOL
2633,DeGod #4156,Deep Ocean Blue,God Jersey,Eye Patch,God Dome,Santa Beard,None,Marble,,Earring,,0.1232,0.0948,0.9998666666666667,0.021733333333333334,0.5170666666666667,0.028933333333333332,0.0324,0.04733333333333333,0.08453333333333334,0.8954666666666666,0.021733333333333334,0.9998666666666667,0.28453333333333336,167.1113554295527,2633,4156,S9iJMT6KTGTUX88gxUM6TZvQEibG3dw5WUdZWyWNtFx,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/4155.png,SOL
2634,DeGod #8243,Olive Green,None,DeGucci Goggles,Fade,None,Gold Chain,Blue Sky,,None,,0.1288,0.0468,0.9998666666666667,0.04666666666666667,0.04013333333333333,0.05173333333333333,0.015066666666666667,0.5281333333333333,0.5205333333333333,0.8954666666666666,0.015066666666666667,0.9998666666666667,0.32732,167.11002710423472,2634,8243,5Qh9ygfTXQuytQR9Y2ZUMYtDgjmYT2b2HWPo1UA5XsjN,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/8242.png,SOL
2635,DeGod #6901,Olive Green,Top God Jumper,Snake Eyes,Bed Head,Party Blower,Paperclip Necklace,Pink Granite,,None,DeGod,0.1288,0.09653333333333333,0.9998666666666667,0.023333333333333334,0.07,0.0528,0.03453333333333333,0.08613333333333334,0.5205333333333333,0.034,0.023333333333333334,0.9998666666666667,0.20465333333333335,167.10578295227492,2635,6901,2T1b5gxXvxLjEYxRZhEA9MYTPKMLtMpwNKkepk8zgUWe,6XxjKYFbcndh2gDcsUrmZgVEsoDxXMnfsaGY6fpTJzNr,DeGods,https://metadata.degods.com/g/6900.png,SOL
2636,DeGod #5235,Deep Ocean Blue,DeDoctor Coat,Laser Eyes,Propeller Hat,None,None,Turquoise,,Archer,,0.1232,0.09533333333333334,0.9998666666666667,0.03453333333333333,0.5170666666666667,0.03,0.014666666666666666,0.5281333333333333,0.0828,0.8954666666666666,0.014666666666666666,0.9998666666666667,0.33210666666666666,167.1006861068357,2636,5235,DG7imBptgN7iAHN1NBD7oPXvX9Pe3WHQ9zAFGZAMaYzs,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/5234.png,SOL
2637,DeGod #6615,Brown,God Beater,Rugrat Frames,DeGucci Bucket Hat,Party Blower,Christmas Lights Chain,Solar Spiral,,None,,0.1292,0.102,0.9998666666666667,0.047466666666666664,0.06693333333333333,0.019733333333333332,0.0212,0.08613333333333334,0.5205333333333333,0.8954666666666666,0.019733333333333332,0.9998666666666667,0.28885333333333335,167.04488460142025,2637,6615,6M1y8CYtA39DJtw6EQe2hAwniFZofvUC9tj3BidNcU7R,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/6614.png,SOL
2638,DeGod #4905,Blue,FTX Jersey,None,Curly,Heavenly Wood,None,Solar Spiral,,None,DeadGod,0.1416,0.102,0.9998666666666667,0.015066666666666667,0.5170666666666667,0.05346666666666667,0.5158666666666667,0.02266666666666667,0.5205333333333333,0.07053333333333334,0.015066666666666667,0.9998666666666667,0.29586666666666667,167.0300444893723,2638,4905,2saD6aYPLvaAEQxgim6AwGGM7xWZne6mQbSTatBdJ7EB,6XxjKYFbcndh2gDcsUrmZgVEsoDxXMnfsaGY6fpTJzNr,DeGods,https://metadata.degods.com/g/4904-dead.png,SOL
2639,DeGod #7712,Brown,Tech God Vest,Round Glasses,Godhawk,None,Silver Chain,Poker,,Devil Wings,,0.1292,0.03986666666666667,0.9998666666666667,0.031066666666666666,0.06666666666666667,0.030133333333333335,0.0348,0.5281333333333333,0.047466666666666664,0.8954666666666666,0.030133333333333335,0.9998666666666667,0.28026666666666666,167.0116106953006,2639,7712,3wNSkunGjuWEuSZ5MVsBRQGNpZ6psbJr4NLF8kv8JBxB,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/7711.png,SOL
2640,DeGod #8436,Teal,Caesar Tunic,Red Wine Glasses,DeGucci Bucket Hat,None,Diamond Necklace,Marble,,None,,0.13013333333333332,0.0948,0.9998666666666667,0.04306666666666667,0.0416,0.019733333333333332,0.022266666666666667,0.5281333333333333,0.5205333333333333,0.8954666666666666,0.019733333333333332,0.9998666666666667,0.32956,167.00851784072313,2640,8436,CUs2XCFHEWdffRJ2JXBPtV1ddHEXjSeTw9iu8FmSQnxL,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/8435.png,SOL
2641,DeGod #3736,Brown,Googod Tee,Eye Patch,DeGod Pro Trucker,Cigarette,Pimp Chain,Turquoise,,None,,0.1292,0.09533333333333334,0.9998666666666667,0.0368,0.021466666666666665,0.052533333333333335,0.0324,0.047466666666666664,0.5205333333333333,0.8954666666666666,0.021466666666666665,0.9998666666666667,0.2831066666666667,166.99233486224847,2641,3736,AAYAASatxcmv3VoyUYPQ43SmEqcJ1PmSZbcfAw7VDu1i,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/3735.png,SOL
2642,DeGod #8861,Teal,DeDoctor Coat,Rugrat Frames,Bleached Curls,None,None,Pastel,,Archer,,0.13013333333333332,0.029733333333333334,0.9998666666666667,0.03453333333333333,0.5170666666666667,0.031733333333333336,0.0212,0.5281333333333333,0.0828,0.8954666666666666,0.0212,0.9998666666666667,0.32706666666666667,166.978270573086,2642,8861,G674yyBcjude2pmeMoNMTQ8MuKEdWxChqeYshu9oMs91,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/8860.png,SOL
2643,DeGod #5032,Olive Green,Top God Jumper,Rose Tinted Shades,Leaf Laurel,None,Friendship Necklace,Poker,,Archer,,0.1288,0.03986666666666667,0.9998666666666667,0.023333333333333334,0.06426666666666667,0.053733333333333334,0.0244,0.5281333333333333,0.0828,0.8954666666666666,0.023333333333333334,0.9998666666666667,0.2840666666666667,166.94654985800057,2643,5032,Gha3ENDW4KoouuXZi94DjmhGBA8AZE7uEszUzq8R2TeP,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/5031.png,SOL
2644,DeGod #8187,Olive Green,Jean Jacket,None,God Dome,Heavenly Wood,None,Lavender Stripe,,Rockstar Tats,,0.1288,0.09853333333333333,0.9998666666666667,0.046533333333333336,0.5170666666666667,0.028933333333333332,0.5158666666666667,0.02266666666666667,0.023333333333333334,0.8954666666666666,0.02266666666666667,0.9998666666666667,0.3277066666666667,166.92913968789543,2644,8187,84zJQNy7FhwPRAumojJYVJr2XzudXPCTzS5Ay7mxBKvx,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/8186.png,SOL
2645,DeGod #3986,Purple,Caesar Tunic,All Seeing Eyes,Leaf Laurel,Clown Nose,None,Joker,,None,,0.12746666666666667,0.025333333333333333,0.9998666666666667,0.04306666666666667,0.5170666666666667,0.053733333333333334,0.0352,0.023066666666666666,0.5205333333333333,0.8954666666666666,0.023066666666666666,0.9998666666666667,0.32408000000000003,166.8827632899083,2645,3986,D51H3DZDJHEA9PzGHRuv5EdVZX9NmyMF2EVPMPeWwi37,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/3985.png,SOL
2646,DeGod #7661,Olive Green,World Champion Robe,Round Glasses,Babushka,None,None,Solar Spiral,,None,,0.1288,0.102,0.9998666666666667,0.014933333333333333,0.5170666666666667,0.021866666666666666,0.0348,0.5281333333333333,0.5205333333333333,0.8954666666666666,0.014933333333333333,0.9998666666666667,0.37634666666666666,166.86494583832223,2646,7661,9c3VVb6gQmmhwsRLjHaxkSjG7dMBvJ1zJGibPwb4Lxcw,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/7660.png,SOL
2647,DeGod #7894,Brown,Silk Robe,Neon Shades,Bleached,None,None,Zebra,,Earring,,0.1292,0.0772,0.9998666666666667,0.012,0.5170666666666667,0.05213333333333333,0.03866666666666667,0.5281333333333333,0.08453333333333334,0.8954666666666666,0.012,0.9998666666666667,0.33342666666666665,166.84426427135966,2647,7894,9pkJHpnckGh8JXokTDtcuvRUwHQPsG3KCiowycwEDcSs,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/7893.png,SOL
2648,DeGod #4180,Olive Green,Druglord Suit,Rugrat Frames,Fade,Cigarette,Louis Scarf,Zebra,,None,,0.1288,0.0772,0.9998666666666667,0.03333333333333333,0.0408,0.05173333333333333,0.0212,0.047466666666666664,0.5205333333333333,0.8954666666666666,0.0212,0.9998666666666667,0.28164,166.83224697176632,2648,4180,H78FuYDK3Ds2t1En7NxqJNnqZvHQcYGT5jojqdN2PezG,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/4179.png,SOL
2649,DeGod #3629,Purple,Gym Tee,Rugrat Frames,Bed Head,None,Double Diamond Necklace,Navi,,None,,0.12746666666666667,0.051866666666666665,0.9998666666666667,0.0488,0.0212,0.0528,0.0212,0.5281333333333333,0.5205333333333333,0.8954666666666666,0.0212,0.9998666666666667,0.3267333333333333,166.82765110775975,2649,3629,B9xCKjNccmqLgBSWQ5VpHPyhr2qp23LBJzvrcextGMSp,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/3628.png,SOL
2650,DeGod #5444,Olive Green,Caesar Tunic,Clout Goggles,Bloody Horns,Party Blower,None,X-Ray,,Earring,DeadGod,0.1288,0.0436,0.9998666666666667,0.04306666666666667,0.5170666666666667,0.021066666666666668,0.040266666666666666,0.08613333333333334,0.08453333333333334,0.07053333333333334,0.021066666666666668,0.9998666666666667,0.20349333333333336,166.77373455129478,2650,5444,3567gDpEcrQNBNmscd6KRAekHNWTsvDgswkw8DPUByT1,6XxjKYFbcndh2gDcsUrmZgVEsoDxXMnfsaGY6fpTJzNr,DeGods,https://metadata.degods.com/g/5443-dead.png,SOL
2651,DeGod #5129,Brown,Godly Tunic,Round Glasses,Godhawk,None,None,Pastel,,Archer,,0.1292,0.029733333333333334,0.9998666666666667,0.022,0.5170666666666667,0.030133333333333335,0.0348,0.5281333333333333,0.0828,0.8954666666666666,0.022,0.9998666666666667,0.32692,166.76985545019082,2651,5129,3u5R2dEYryffXGERE8mNb5XWeaCpn2uhTcmPHzz4F3sh,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/5128.png,SOL
2652,DeGod #5581,Brown,Peasant Blouse,Laser Eyes,Bleached Curls,Vape God,None,Marble,,None,,0.1292,0.0948,0.9998666666666667,0.046266666666666664,0.5170666666666667,0.031733333333333336,0.014666666666666666,0.0472,0.5205333333333333,0.8954666666666666,0.014666666666666666,0.9998666666666667,0.32968,166.75512069406196,2652,5581,uhXULPrXRg4dLyXmRav52u8isQ1KXtiTuojJF9jLjRf,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/5580.png,SOL
2653,DeGod #6334,Blue,Jean Jacket,Laser Eyes,Mushroom Head,None,None,Navi,,None,,0.1416,0.051866666666666665,0.9998666666666667,0.046533333333333336,0.5170666666666667,0.023333333333333334,0.014666666666666666,0.5281333333333333,0.5205333333333333,0.8954666666666666,0.014666666666666666,0.9998666666666667,0.37390666666666666,166.7367088329966,2653,6334,D75gjy8AfWa3Nkv7PxDFty4Dmzakwed2T3KihjRMW4p2,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/6333.png,SOL
2654,DeGod #9108,Olive Green,None,DeMonacle,Skull Mask,None,Christmas Lights Chain,Lavender Stripe,,Quarterback,,0.1288,0.09853333333333333,0.9998666666666667,0.04666666666666667,0.06693333333333333,0.0196,0.022133333333333335,0.5281333333333333,0.08173333333333334,0.8954666666666666,0.0196,0.9998666666666667,0.28878666666666664,166.72800750759984,2654,9108,6ND7gwjqSuLBBq7rMLRJ7nppvxVfD2Kifw8kiXLejDV1,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/9107.png,SOL
